type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,"[13, 13, 13, 12, 3, 3, 3, 8, 8, 8, 14, 9, 9, 9, 4, 4, 4, 11, 6, 6, 6, 6, 1, 1, 1, 7, 7, 7, 7, 2, 2, 10, 5, 5, 5, 0, 0, 0, 0, 0]","[[4, 5, 5, 3, 3], [3, 3, 4, 6, 4], [9, 7, 2, 8, 8]]","[[0, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[19, 7, 4]",4,18,12,0,0.044,0.03266666666666666,0.011333333333333334,"[13, 12, 3, 8, 14, 9, 4, 11, 6, 1, 7, 10, 5, 0]",14,5,3,18828,34,133,99,none,False,2,traffic-light-mouselab,16,401190,9,1,7,5,33
traffic-light-mouselab,False,3,1,"[0, 1, 4, 3, 2, 7, 7, 7, 12, 12, 12, 11, 11, 11, 10, 10, 10, 13, 13, 13, 13, 14, 14, 14, 6, 6, 6]","[[4, 4, 5, 4, 3], [7, 3, 3, 6, 2], [5, 6, 7, 6, 3]]","[[0, 0, 0, 0, 0], [3, 0, 0, 3, 3], [0, 0, 0, 0, 0]]","[10, 13, 7]",10,6,13,2,0.046,0.03733333333333333,0.008666666666666666,"[0, 1, 4, 3, 2, 7, 12, 11, 10, 13, 14, 6]",12,5,3,17327,26,138,112,none,False,0,traffic-light-mouselab,17,419418,5,1,5,5,33
traffic-light-mouselab,False,3,1,"[2, 7, 2, 12, 2, 2, 2, 12, 11, 11, 11, 12, 12, 6, 1, 1, 1, 1, 10, 10]","[[6, 6, 1, 5, 8], [5, 4, 7, 2, 4], [9, 7, 3, 3, 5]]","[[3, 0, 0, 3, 3], [1, 0, 0, 1, 1], [1, 0, 0, 3, 3]]","[11, 7, 12]",7,6,14,1,0.059,0.05366666666666666,0.005333333333333333,"[7, 2, 11, 12, 6, 1]",6,5,3,9872,16,178,162,none,False,1,traffic-light-mouselab,18,430514,4,0,2,2,33
traffic-light-mouselab,False,3,1,"[1, 1, 1, 6, 6, 10, 13, 14, 9, 9, 9, 9, 4, 4, 4, 4]","[[8, 5, 5, 5, 6], [4, 5, 4, 4, 5], [5, 9, 2, 5, 8]]","[[3, 0, 3, 3, 0], [3, 1, 3, 3, 0], [0, 1, 1, 0, 0]]","[8, 7, 15]",15,10,15,4,0.068,0.06333333333333334,0.004666666666666667,"[1, 10, 13, 14, 9, 4]",6,5,3,9955,14,203,189,none,False,2,traffic-light-mouselab,19,441564,8,0,3,3,33
traffic-light-mouselab,False,3,1,"[4, 9, 9, 9, 9, 14, 14, 14, 14]","[[5, 5, 8, 0, 8], [6, 2, 5, 5, 9], [5, 5, 4, 6, 7]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 0], [3, 3, 3, 3, 0]]","[8, 13, 9]",8,6,16,4,0.081,0.07866666666666666,0.0023333333333333335,"[4, 9, 14]",3,5,3,4288,7,244,237,none,False,0,traffic-light-mouselab,20,447122,8,1,1,1,33
traffic-light-mouselab,False,3,1,"[14, 13, 8, 8, 8, 3, 3, 3, 3]","[[4, 8, 4, 3, 8], [4, 5, 6, 9, 2], [3, 8, 3, 9, 5]]","[[3, 3, 3, 0, 3], [3, 3, 3, 0, 3], [1, 1, 1, 0, 0]]","[17, 10, 3]",3,14,17,3,0.056,0.05333333333333334,0.0026666666666666666,"[14, 13, 8, 3]",4,5,3,4698,8,168,160,none,False,2,traffic-light-mouselab,21,452812,9,1,2,2,33
traffic-light-mouselab,False,3,1,"[6, 6, 6, 1, 1, 1, 11, 11, 11, 10, 10, 10, 5, 5, 5, 0, 0, 0]","[[5, 5, 7, 6, 5], [6, 4, 8, 4, 5], [5, 5, 6, 3, 5]]","[[0, 0, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 3, 3, 3]]","[4, 22, 4]",22,24,18,0,0.057,0.051000000000000004,0.006,"[6, 1, 11, 10, 5, 0]",6,5,3,8817,18,172,154,none,True,1,traffic-light-mouselab,22,462978,6,0,6,2,33
traffic-light-mouselab,False,3,1,"[3, 3, 3, 0, 0, 0, 1, 1, 1, 2, 2, 2, 4, 4, 4, 14, 14, 14, 11, 11, 11, 10, 10, 10, 5, 5, 5]","[[4, 5, 5, 2, 4], [9, 1, 6, 1, 8], [6, 3, 5, 3, 4]]","[[0, 0, 0, 0, 0], [0, 3, 3, 3, 3], [0, 0, 3, 3, 0]]","[21, 2, 7]",21,22,19,0,0.048,0.039,0.009,"[3, 0, 1, 2, 4, 14, 11, 10, 5]",9,5,3,15070,27,144,117,none,True,0,traffic-light-mouselab,23,478912,4,0,15,5,33
traffic-light-mouselab,False,3,1,"[5, 0, 0, 0, 0, 8, 7, 9, 2, 2, 2, 2, 12, 12, 12, 12, 11, 11, 11, 11, 6, 6, 1, 1, 1, 1, 3, 3, 3, 3, 13, 13, 13, 13]","[[3, 5, 4, 6, 2], [5, 2, 7, 4, 2], [3, 4, 7, 3, 6]]","[[0, 0, 0, 0, 3], [0, 0, 0, 0, 0], [3, 0, 0, 0, 3]]","[1, 8, 21]",8,22,20,2,0.069,0.060333333333333336,0.008666666666666666,"[5, 0, 8, 7, 9, 2, 12, 11, 6, 1, 3, 13]",12,5,3,13534,26,207,181,none,False,1,traffic-light-mouselab,24,493748,7,1,6,5,33
traffic-light-mouselab,False,3,1,"[11, 6, 6, 6, 10, 10, 10, 5, 0, 0, 0, 0, 5, 5, 5]","[[7, 7, 4, 7, 4], [5, 3, 4, 5, 4], [4, 3, 2, 0, 4]]","[[0, 3, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 1, 1, 1]]","[1, 4, 25]",25,30,21,0,0.042,0.03833333333333334,0.0036666666666666666,"[11, 6, 10, 0, 5]",5,5,3,5628,11,127,116,none,False,2,traffic-light-mouselab,25,500408,4,1,4,2,33
traffic-light-mouselab,False,3,1,"[13, 13, 13, 3, 3, 3, 8, 8, 8, 8, 1, 1, 1, 11, 11, 11, 6, 6, 6]","[[6, 7, 5, 6, 7], [7, 7, 4, 5, 2], [2, 5, 8, 6, 8]]","[[3, 0, 3, 0, 3], [3, 0, 3, 0, 3], [3, 0, 3, 0, 3]]","[13, 7, 10]",13,6,22,1,0.063,0.057,0.006,"[13, 3, 8, 1, 11, 6]",6,5,3,15326,18,190,172,none,True,0,traffic-light-mouselab,26,516928,7,1,6,2,33
traffic-light-mouselab,False,3,1,"[5, 5, 5, 5, 5, 5, 0, 0, 0, 10, 10, 10, 10, 10, 8, 8, 8, 8, 6, 6, 6, 7, 7, 7, 2, 2, 2, 12, 12, 9, 9, 9, 4, 4, 4, 14, 14, 14, 11, 11, 11, 1, 1, 1]","[[6, 8, 0, 2, 5], [7, 2, 7, 4, 7], [6, 5, 6, 5, 6]]","[[0, 0, 0, 3, 0], [0, 0, 0, 0, 0], [0, 0, 1, 3, 0]]","[10, 16, 4]",16,12,23,0,0.065,0.052333333333333336,0.012666666666666666,"[5, 0, 10, 8, 6, 7, 2, 9, 4, 14, 11, 1]",12,5,3,26066,38,196,158,none,True,1,traffic-light-mouselab,27,543834,7,1,19,5,33
traffic-light-mouselab,False,3,1,"[8, 5, 0, 0, 0, 10, 10, 10, 10]","[[6, 4, 6, 7, 5], [10, 6, 5, 5, 4], [6, 5, 6, 1, 6]]","[[0, 3, 3, 3, 3], [0, 1, 1, 0, 1], [0, 3, 3, 3, 3]]","[6, 20, 4]",20,20,24,0,0.087,0.08433333333333333,0.0026666666666666666,"[8, 5, 0, 10]",4,5,3,7999,8,260,252,none,False,1,traffic-light-mouselab,28,553036,10,1,2,2,33
traffic-light-mouselab,False,3,1,"[2, 1, 0, 4, 3, 7, 7, 7, 5, 5, 5, 12, 12, 12, 10, 10, 10]","[[7, 5, 7, 6, 5], [5, 3, 6, 6, 6], [6, 5, 4, 8, 10]]","[[0, 0, 0, 0, 0], [0, 3, 0, 3, 3], [0, 3, 0, 3, 3]]","[12, 1, 17]",12,18,25,2,0.053,0.04733333333333333,0.005666666666666667,"[2, 1, 0, 4, 3, 7, 5, 12, 10]",9,5,3,11795,17,158,141,none,False,0,traffic-light-mouselab,29,566496,7,1,5,5,33
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5, 12, 12, 12]","[[6, 3, 7, 5, 5], [1, 8, 7, 5, 6], [6, 7, 7, 5, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 3], [3, 3, 0, 3, 3]]","[5, 12, 13]",5,10,26,2,0.07,0.067,0.003,"[7, 5, 12]",3,5,3,6169,9,210,201,none,True,0,traffic-light-mouselab,30,578070,7,1,0,0,33
traffic-light-mouselab,False,3,1,"[12, 11, 10, 6, 6, 6, 1, 1, 1]","[[9, 6, 6, 3, 6], [5, 8, 3, 3, 4], [5, 8, 2, 6, 6]]","[[3, 0, 3, 3, 3], [3, 0, 3, 3, 3], [0, 0, 0, 1, 1]]","[2, 8, 20]",20,20,27,1,0.079,0.076,0.003,"[12, 11, 10, 6, 1]",5,5,3,5989,9,236,227,none,False,2,traffic-light-mouselab,31,584900,8,1,3,3,33
traffic-light-mouselab,False,3,1,"[3, 2, 0, 1, 4, 6, 6, 6, 8, 8, 8, 13, 13, 13, 11, 11, 11]","[[4, 6, 4, 6, 4], [5, 1, 5, 5, 6], [6, 5, 3, 2, 6]]","[[0, 0, 0, 0, 0], [3, 0, 3, 0, 3], [3, 0, 3, 0, 3]]","[14, 8, 8]",14,8,28,3,0.047,0.04133333333333333,0.005666666666666667,"[3, 2, 0, 1, 4, 6, 8, 13, 11]",9,5,3,19603,17,140,123,none,False,0,traffic-light-mouselab,32,605458,6,1,5,5,33
traffic-light-mouselab,False,3,1,"[3, 3, 3, 0, 0, 0, 5, 5, 5]","[[8, 6, 7, 7, 5], [6, 8, 3, 5, 6], [6, 6, 1, 4, 5]]","[[0, 3, 3, 0, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 2, 8]",8,20,29,0,0.073,0.06999999999999999,0.003,"[3, 0, 5]",3,5,3,11633,9,220,211,none,True,2,traffic-light-mouselab,33,618294,6,1,0,0,33
traffic-light-mouselab,False,3,1,"[7, 6, 5, 9, 8, 4, 4, 4, 14, 14, 14]","[[6, 6, 3, 7, 5], [5, 4, 6, 3, 7], [7, 4, 5, 5, 6]]","[[3, 3, 3, 3, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 0]]","[19, 6, 5]",6,18,30,4,0.056,0.052333333333333336,0.0036666666666666666,"[7, 6, 5, 9, 8, 4, 14]",7,5,3,8345,11,167,156,none,False,1,traffic-light-mouselab,34,628210,7,1,5,5,33
traffic-light-mouselab,False,3,1,"[9, 9, 9, 6, 6, 6, 5, 5, 5]","[[1, 4, 5, 4, 6], [5, 8, 6, 3, 3], [4, 3, 4, 2, 7]]","[[3, 3, 3, 3, 3], [0, 0, 3, 3, 0], [3, 3, 3, 3, 3]]","[4, 18, 8]",18,16,31,1,0.061,0.057999999999999996,0.003,"[9, 6, 5]",3,5,3,6513,9,184,175,none,True,1,traffic-light-mouselab,35,639452,8,1,9,3,33
traffic-light-mouselab,False,3,1,"[13, 13, 13, 10, 10, 10, 12, 12, 12, 11, 11, 11, 14, 14, 13, 14, 7, 7, 7, 6, 6, 6, 1, 1, 1, 3, 3, 3, 8, 8, 8]","[[3, 6, 7, 3, 6], [6, 5, 4, 5, 6], [5, 5, 5, 6, 6]]","[[3, 0, 3, 0, 3], [3, 0, 0, 0, 3], [0, 0, 0, 0, 0]]","[6, 11, 13]",13,8,32,1,0.052,0.041999999999999996,0.01,"[13, 10, 12, 11, 14, 7, 6, 1, 3, 8]",10,5,3,14275,30,156,126,none,True,2,traffic-light-mouselab,36,654728,5,0,16,5,33
traffic-light-mouselab,True,3,1,"[1, 1, 7, 10, 6, 10, 10, 3, 3, 3, 9, 1, 5, 12, 12, 12, 13, 8, 0, 0, 0, 11, 13, 13, 4, 14, 14, 14, 2, 2, 11, 11, 4, 4, 2, 14]","[[5, 5, 2, 5, 4], [4, 6, 5, 6, 1], [4, 8, 5, 2, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[1, 14, 15]",14,18,1,1,0.07,0.05833333333333334,0.011666666666666667,"[7, 6, 10, 3, 9, 1, 5, 12, 8, 0, 13, 14, 11, 4, 2]",15,5,3,57891,35,209,174,none,False,1,traffic-light-mouselab,4,171912,6,1,5,5,34
traffic-light-mouselab,True,3,1,"[4, 11, 5, 5, 5, 10, 4, 2, 1, 4, 11, 2, 2, 1, 13, 13, 8, 6, 6, 6, 0, 0, 8, 8, 13, 9, 3, 3, 3, 12, 12, 12, 7, 7, 7, 1, 14, 14, 14, 9, 9, 9, 11, 0, 0, 10, 10, 10]","[[3, 3, 5, 8, 4], [6, 4, 6, 2, 6], [6, 8, 4, 4, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[6, 20, 4]",4,20,2,0,0.054,0.039,0.015,"[5, 4, 2, 6, 8, 13, 3, 12, 7, 1, 14, 9, 11, 0, 10]",15,5,3,43343,45,162,117,none,True,2,traffic-light-mouselab,5,218647,6,0,16,5,34
traffic-light-mouselab,False,3,1,"[2, 6, 6, 6, 12, 8, 8, 4, 14, 14, 14, 9, 0, 0, 0, 5, 1, 1, 1, 7, 3, 3, 3, 2, 8, 13, 13, 13, 10, 10, 10, 11, 11, 11, 7, 7, 7, 12, 12, 12, 2, 2, 4, 9, 5, 5, 4, 9]","[[3, 4, 6, 6, 7], [3, 4, 4, 3, 8], [6, 8, 6, 5, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[7, 4, 19]",7,18,3,4,0.059,0.044,0.015,"[6, 14, 0, 1, 3, 8, 13, 10, 11, 7, 12, 2, 5, 4, 9]",15,5,3,21809,45,176,131,none,True,0,traffic-light-mouselab,7,245816,7,1,16,5,34
traffic-light-mouselab,False,3,1,"[0, 6, 13, 13, 13, 3, 3, 3, 4, 9, 1, 11, 11, 7, 1, 1, 0, 11, 11, 10, 5]","[[5, 4, 4, 3, 3], [5, 9, 3, 2, 5], [6, 4, 7, 6, 8]]","[[1, 0, 3, 0, 2], [0, 0, 0, 1, 0], [2, 0, 3, 0, 3]]","[23, 4, 3]",4,26,4,1,0.047,0.04033333333333333,0.006666666666666667,"[6, 13, 3, 9, 7, 1, 11, 5]",8,5,3,11417,20,140,120,none,False,1,traffic-light-mouselab,8,258301,9,1,4,4,34
traffic-light-mouselab,False,3,1,"[1, 7, 7, 13, 9, 4, 4, 10, 10, 10, 6, 1, 7, 6]","[[6, 6, 5, 1, 4], [6, 4, 4, 6, 5], [6, 7, 3, 5, 6]]","[[3, 1, 3, 3, 1], [3, 1, 0, 3, 2], [0, 3, 3, 2, 3]]","[22, 2, 6]",2,24,5,1,0.061,0.05633333333333333,0.004666666666666667,"[10, 7]",2,5,3,7622,14,182,168,none,True,1,traffic-light-mouselab,9,267410,4,0,6,1,34
traffic-light-mouselab,False,3,1,"[1, 1, 7, 3, 13, 14, 14, 14, 14, 9, 7, 10, 10, 10, 5, 1, 7]","[[4, 6, 6, 3, 6], [5, 5, 4, 4, 6], [4, 7, 5, 3, 4]]","[[3, 0, 3, 2, 3], [2, 3, 0, 3, 2], [0, 3, 3, 2, 0]]","[11, 18, 1]",11,18,6,1,0.054,0.048666666666666664,0.005333333333333333,"[14, 10, 1, 7]",4,5,3,10390,16,163,147,none,True,0,traffic-light-mouselab,10,278979,6,1,4,1,34
traffic-light-mouselab,False,3,1,"[0, 6, 11, 12]","[[5, 7, 8, 4, 3], [5, 6, 8, 7, 5], [4, 8, 5, 9, 3]]","[[2, 3, 3, 3, 3], [3, 2, 3, 3, 3], [1, 0, 0, 1, 1]]","[18, 10, 2]",2,16,7,1,0.067,0.06566666666666666,0.0013333333333333333,"[11, 12]",2,5,3,5113,4,202,198,none,False,2,traffic-light-mouselab,11,285309,8,0,2,2,34
traffic-light-mouselab,False,3,1,"[1, 11, 14, 3, 3, 3, 13, 12, 8, 10, 0, 0, 0]","[[3, 4, 5, 6, 5], [5, 6, 4, 5, 4], [5, 3, 3, 4, 4]]","[[0, 2, 3, 0, 3], [3, 3, 3, 2, 3], [0, 0, 0, 0, 0]]","[2, 20, 8]",8,20,8,2,0.038,0.033666666666666664,0.004333333333333333,"[11, 14, 3, 13, 12, 10, 0]",7,5,3,9002,13,114,101,none,False,2,traffic-light-mouselab,12,295458,3,0,5,5,34
traffic-light-mouselab,False,3,1,"[1, 7, 7, 7, 3, 4, 4]","[[4, 6, 2, 5, 3], [5, 4, 8, 5, 5], [5, 6, 5, 5, 6]]","[[3, 2, 3, 2, 1], [3, 3, 0, 3, 3], [1, 1, 1, 1, 1]]","[10, 12, 8]",8,4,9,2,0.052,0.049666666666666665,0.0023333333333333335,[7],1,5,3,3643,7,156,149,none,False,2,traffic-light-mouselab,13,300224,5,0,0,0,34
traffic-light-mouselab,False,3,1,"[14, 5, 5, 11, 5, 2, 2, 2]","[[4, 4, 7, 6, 7], [4, 3, 7, 6, 6], [4, 5, 4, 7, 6]]","[[3, 3, 0, 3, 3], [0, 3, 3, 3, 3], [3, 2, 3, 3, 2]]","[7, 15, 8]",8,10,10,2,0.062,0.059333333333333335,0.0026666666666666666,"[5, 2]",2,5,3,7470,8,186,178,none,True,2,traffic-light-mouselab,14,308864,4,0,2,0,34
traffic-light-mouselab,False,3,1,"[3, 4, 8, 8]","[[2, 5, 3, 5, 3], [4, 5, 6, 6, 4], [4, 5, 5, 5, 5]]","[[3, 3, 3, 2, 2], [1, 1, 1, 0, 1], [3, 3, 3, 3, 3]]","[5, 23, 2]",23,26,11,3,0.058,0.057,0.001,[8],1,5,3,3548,3,173,170,none,False,1,traffic-light-mouselab,15,313570,6,1,2,1,34
traffic-light-mouselab,False,3,1,"[11, 6]","[[8, 9, 5, 6, 4], [4, 7, 9, 6, 5], [5, 5, 4, 6, 6]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 1], [3, 2, 3, 3, 3]]","[11, 14, 5]",14,10,12,1,0.074,0.07333333333333333,0.0006666666666666666,[6],1,5,3,2086,2,222,220,none,False,1,traffic-light-mouselab,16,316712,7,0,1,1,34
traffic-light-mouselab,False,3,1,"[8, 8, 7, 2, 2, 8, 2]","[[3, 7, 7, 8, 4], [7, 3, 4, 1, 4], [5, 5, 6, 2, 3]]","[[3, 3, 0, 3, 3], [3, 3, 2, 0, 3], [3, 3, 3, 3, 3]]","[8, 4, 18]",18,16,13,2,0.06,0.057666666666666665,0.0023333333333333335,"[8, 2]",2,5,3,4187,7,180,173,none,True,2,traffic-light-mouselab,17,321946,6,1,0,0,34
traffic-light-mouselab,False,3,1,"[1, 1, 1, 5, 5, 5]","[[1, 6, 5, 4, 5], [5, 4, 1, 6, 7], [5, 5, 5, 4, 4]]","[[3, 0, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 21, 5]",21,22,14,3,0.054,0.052,0.002,"[1, 5]",2,5,3,3650,6,162,156,none,True,1,traffic-light-mouselab,18,326553,6,0,3,1,34
traffic-light-mouselab,False,3,1,[6],"[[6, 6, 6, 5, 2], [5, 7, 4, 4, 5], [3, 7, 6, 2, 3]]","[[3, 3, 3, 3, 3], [3, 2, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 12, 12]",6,8,15,4,0.036,0.035666666666666666,0.0003333333333333333,[],0,5,3,1476,1,108,107,none,True,0,traffic-light-mouselab,19,329060,2,0,0,0,34
traffic-light-mouselab,False,3,1,"[11, 1, 3]","[[5, 4, 7, 8, 2], [6, 7, 6, 4, 7], [6, 5, 7, 8, 8]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 2, 3, 3, 3]]","[8, 17, 5]",8,14,16,3,0.057,0.056,0.001,"[1, 3]",2,5,3,2629,3,172,169,none,False,0,traffic-light-mouselab,20,332746,8,1,2,2,34
traffic-light-mouselab,False,3,1,"[10, 13, 11, 12, 14]","[[4, 1, 4, 8, 6], [6, 4, 5, 3, 6], [4, 5, 7, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[22, 4, 4]",4,24,17,2,0.045,0.043333333333333335,0.0016666666666666668,"[10, 13, 11, 12, 14]",5,5,3,6000,5,136,131,none,False,2,traffic-light-mouselab,21,339948,7,1,5,5,34
traffic-light-mouselab,False,3,1,"[12, 6, 6, 6, 1, 3, 3, 3, 1, 12, 12, 1]","[[6, 3, 5, 5, 4], [6, 5, 3, 5, 4], [2, 8, 3, 5, 4]]","[[3, 0, 3, 0, 3], [3, 0, 3, 3, 3], [3, 3, 0, 3, 3]]","[7, 22, 1]",1,24,18,0,0.059,0.05499999999999999,0.004,"[6, 3, 12, 1]",4,5,3,6629,12,176,164,none,True,2,traffic-light-mouselab,22,347634,2,0,3,1,34
traffic-light-mouselab,False,3,1,"[1, 3, 4, 2, 0]","[[4, 4, 2, 5, 6], [5, 2, 3, 4, 6], [6, 3, 2, 4, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 13, 11]",6,8,19,4,0.053,0.051333333333333335,0.0016666666666666668,"[1, 3, 4, 2, 0]",5,5,3,4785,5,158,153,none,False,0,traffic-light-mouselab,23,353463,6,1,5,5,34
traffic-light-mouselab,False,3,1,"[2, 2, 2, 6, 6, 6, 10, 10, 10]","[[6, 5, 3, 4, 4], [3, 6, 6, 8, 1], [2, 5, 7, 4, 3]]","[[3, 3, 0, 3, 3], [3, 0, 3, 3, 3], [0, 3, 3, 3, 3]]","[13, 12, 5]",12,10,20,1,0.054,0.051,0.003,"[2, 6, 10]",3,5,3,4720,9,162,153,none,True,1,traffic-light-mouselab,24,359237,6,0,3,1,34
traffic-light-mouselab,False,3,1,"[9, 7]","[[6, 5, 6, 8, 5], [4, 7, 8, 7, 3], [4, 8, 4, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 0, 1, 0], [3, 3, 3, 3, 3]]","[15, 12, 3]",12,14,21,2,0.066,0.06533333333333334,0.0006666666666666666,"[9, 7]",2,5,3,2777,2,198,196,none,False,1,traffic-light-mouselab,25,363064,8,1,2,2,34
traffic-light-mouselab,False,3,1,"[6, 6, 6, 12, 12, 12, 4, 4, 4]","[[4, 6, 3, 3, 7], [7, 2, 5, 3, 3], [6, 5, 2, 7, 7]]","[[3, 3, 3, 3, 0], [3, 0, 3, 3, 3], [3, 3, 0, 3, 3]]","[4, 9, 17]",17,14,22,4,0.058,0.055,0.003,"[6, 12, 4]",3,5,3,3650,9,174,165,none,True,2,traffic-light-mouselab,26,367763,7,1,3,1,34
traffic-light-mouselab,False,3,1,"[14, 14, 14]","[[7, 7, 3, 7, 6], [6, 6, 3, 5, 3], [5, 4, 5, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0]]","[10, 3, 17]",17,14,23,4,0.063,0.062,0.001,[14],1,5,3,2206,3,188,185,none,True,2,traffic-light-mouselab,27,370858,7,1,3,1,34
traffic-light-mouselab,False,3,1,"[9, 6, 7]","[[4, 5, 5, 4, 6], [7, 6, 5, 5, 2], [2, 6, 2, 5, 3]]","[[3, 3, 3, 3, 3], [1, 0, 0, 1, 0], [3, 3, 3, 3, 3]]","[16, 13, 1]",13,18,24,1,0.055,0.054,0.001,"[9, 6, 7]",3,5,3,3355,3,164,161,none,False,1,traffic-light-mouselab,28,375262,6,0,3,3,34
traffic-light-mouselab,False,3,1,[2],"[[3, 4, 7, 3, 6], [5, 5, 7, 6, 4], [8, 7, 3, 6, 7]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 10, 15]",5,10,25,2,0.05,0.04966666666666667,0.0003333333333333333,[2],1,5,3,1643,1,150,149,none,False,0,traffic-light-mouselab,29,378428,7,1,1,1,34
traffic-light-mouselab,False,3,1,[6],"[[4, 3, 5, 3, 2], [3, 9, 5, 9, 7], [5, 5, 5, 5, 4]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 9, 3]",9,16,26,1,0.05,0.04966666666666667,0.0003333333333333333,[6],1,5,3,1625,1,150,149,none,False,1,traffic-light-mouselab,30,381086,9,1,1,1,34
traffic-light-mouselab,False,3,1,"[12, 11]","[[6, 9, 5, 7, 3], [4, 3, 4, 6, 6], [2, 7, 6, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 0, 1, 1]]","[4, 7, 19]",19,18,27,1,0.063,0.06233333333333333,0.0006666666666666666,"[12, 11]",2,5,3,2351,2,190,188,none,False,2,traffic-light-mouselab,31,384331,7,1,2,2,34
traffic-light-mouselab,False,3,1,"[1, 3]","[[8, 7, 4, 6, 6], [6, 5, 5, 3, 7], [5, 4, 6, 4, 6]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 7, 19]",4,18,28,1,0.046,0.04533333333333333,0.0006666666666666666,"[1, 3]",2,5,3,2453,2,139,137,none,False,0,traffic-light-mouselab,32,387844,7,0,2,2,34
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[5, 4, 3, 3, 5], [6, 2, 2, 4, 7], [4, 3, 6, 7, 6]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 11, 17]",2,16,29,0,0.048,0.047,0.001,[2],1,5,3,2130,3,144,141,none,True,0,traffic-light-mouselab,33,390944,5,1,3,1,34
traffic-light-mouselab,False,3,1,"[13, 13, 13]","[[4, 1, 4, 5, 7], [5, 5, 6, 2, 6], [6, 6, 5, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 0, 3]]","[10, 19, 1]",19,18,30,2,0.053,0.052,0.001,[13],1,5,3,2339,3,159,156,none,True,1,traffic-light-mouselab,34,394194,6,1,0,0,34
traffic-light-mouselab,False,3,1,"[6, 6, 6, 4, 4, 4, 3, 3, 3]","[[6, 7, 2, 7, 5], [3, 4, 7, 6, 3], [4, 5, 5, 7, 5]]","[[3, 3, 3, 0, 0], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 4, 11]",15,12,31,3,0.069,0.066,0.003,"[6, 4, 3]",3,5,3,4796,9,206,197,none,True,0,traffic-light-mouselab,35,399879,7,1,6,2,34
traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[6, 2, 3, 4, 6], [7, 8, 7, 6, 4], [4, 5, 4, 7, 2]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[16, 5, 9]",16,12,32,2,0.04,0.039,0.001,[7],1,5,3,1986,3,119,116,none,True,0,traffic-light-mouselab,36,402740,3,0,0,0,34
