type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,participant_id
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[6, 4, 3, 5, 4], [3, 7, 4, 5, 4], [6, 7, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,14,1,0.06,0.059,0.001,[6],1,5,3,4071,3,180,177,low,2,traffic-light-mouselab,18,342986,7,1,0,2,18
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8]","[[6, 3, 0, 4, 5], [5, 8, 3, 4, 6], [2, 0, 4, 7, 5]]","[[1, 1, 1, 1, 1], [0, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,15,0,0.041,0.039,0.002,"[5, 8]",2,5,3,5591,6,122,116,low,0,traffic-light-mouselab,19,349507,6,1,0,2,18
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[8, 6, 3, 6, 5], [3, 2, 4, 7, 7], [6, 6, 6, 4, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,16,3,0.065,0.06333333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,7812,5,194,189,hi,1,traffic-light-mouselab,20,358960,7,1,5,18,18
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 5, 4, 5, 3], [4, 7, 6, 7, 4], [5, 7, 4, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,17,1,0.063,0.06133333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,3990,5,190,185,hi,2,traffic-light-mouselab,21,363905,7,1,5,18,18
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 6, 3, 4, 5], [4, 3, 6, 3, 3], [5, 7, 4, 7, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,18,2,0.051,0.04933333333333333,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,3954,5,154,149,hi,1,traffic-light-mouselab,22,369214,6,1,5,18,18
traffic-light-mouselab,False,3,1,"[0, 1]","[[6, 7, 7, 7, 3], [2, 7, 6, 5, 6], [8, 8, 3, 7, 5]]","[[0, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,19,1,0.076,0.07533333333333334,0.0006666666666666666,"[0, 1]",2,5,3,3293,2,228,226,medium,0,traffic-light-mouselab,23,373571,7,1,2,10,18
traffic-light-mouselab,False,3,1,"[5, 7]","[[2, 4, 7, 5, 4], [2, 2, 6, 4, 4], [5, 4, 7, 6, 5]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,20,2,0.067,0.06633333333333334,0.0006666666666666666,"[5, 7]",2,5,3,3156,2,200,198,medium,1,traffic-light-mouselab,24,378120,6,1,2,10,18
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[5, 3, 6, 3, 5], [8, 6, 5, 6, 6], [8, 3, 5, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[2, 10, 18]",16,21,0,0.078,0.077,0.001,[10],1,5,3,3941,3,234,231,low,0,traffic-light-mouselab,25,383392,5,0,0,2,18
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 5, 4, 2, 5], [0, 4, 4, 6, 2], [4, 3, 4, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,22,0,0.027,0.025333333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,9402,5,80,75,hi,2,traffic-light-mouselab,26,395600,4,1,5,18,18
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[6, 5, 6, 7, 6], [7, 5, 5, 5, 2], [5, 4, 7, 7, 7]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,23,0,0.065,0.064,0.001,[5],1,5,3,3324,3,196,193,low,2,traffic-light-mouselab,27,400172,5,0,0,2,18
traffic-light-mouselab,False,3,1,"[5, 7, 9]","[[5, 6, 7, 4, 4], [4, 5, 3, 4, 5], [4, 5, 6, 5, 2]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,24,4,0.042,0.041,0.001,"[5, 7, 9]",3,5,3,4872,3,126,123,medium,1,traffic-light-mouselab,28,406158,5,1,3,10,18
traffic-light-mouselab,False,3,1,[0],"[[7, 6, 5, 3, 6], [6, 7, 4, 6, 7], [4, 3, 5, 8, 5]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,25,0,0.065,0.06466666666666666,0.0003333333333333333,[0],1,5,3,5704,1,194,193,hi,0,traffic-light-mouselab,29,413578,7,1,1,18,18
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[3, 5, 5, 5, 6], [6, 7, 6, 5, 6], [5, 5, 7, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,26,2,0.063,0.06133333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,5012,5,188,183,medium,2,traffic-light-mouselab,30,419890,7,1,5,10,18
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7]","[[5, 5, 3, 3, 4], [4, 7, 5, 5, 6], [5, 6, 4, 2, 5]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,27,2,0.043,0.040999999999999995,0.002,"[5, 7]",2,5,3,7091,6,128,122,low,2,traffic-light-mouselab,31,429219,4,0,0,2,18
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[4, 5, 5, 6, 4], [5, 3, 5, 6, 5], [7, 5, 4, 6, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,28,3,0.06,0.058333333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,4763,5,180,175,medium,0,traffic-light-mouselab,32,435135,6,1,5,10,18
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[7, 4, 5, 6, 6], [10, 5, 9, 4, 3], [4, 3, 4, 0, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 3, 0, 3, 0]]","[10, 2, 18]",16,29,4,0.046,0.043,0.003,"[10, 12, 14]",3,5,3,10720,9,138,129,low,1,traffic-light-mouselab,33,447384,3,0,0,2,18
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[6, 7, 4, 5, 2], [5, 5, 8, 5, 7], [5, 6, 7, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,30,3,0.057,0.05533333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,3774,5,170,165,medium,2,traffic-light-mouselab,34,452447,7,1,5,10,18
traffic-light-mouselab,False,3,1,"[0, 1, 2]","[[4, 6, 6, 8, 5], [8, 7, 10, 2, 7], [4, 4, 9, 6, 7]]","[[0, 0, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,31,3,0.059,0.057999999999999996,0.001,"[0, 1, 2]",3,5,3,2140,3,176,173,hi,0,traffic-light-mouselab,35,458198,8,1,3,18,18
traffic-light-mouselab,False,3,1,[5],"[[3, 3, 9, 7, 5], [9, 4, 2, 5, 4], [1, 3, 6, 5, 4]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,32,0,0.065,0.06466666666666666,0.0003333333333333333,[5],1,5,3,2073,1,194,193,hi,1,traffic-light-mouselab,36,462040,9,1,1,18,18
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 4, 4, 7, 6], [4, 4, 5, 4, 4], [4, 4, 6, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,33,2,0.047,0.04533333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4201,5,142,137,medium,2,traffic-light-mouselab,37,466987,6,1,5,10,18
traffic-light-mouselab,True,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12]","[[10, 4, 4, 2, 4], [9, 4, 6, 2, 8], [4, 7, 6, 8, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 0, 0, 3, 3]]","[2, 10, 18]",16,1,1,0.058,0.055,0.003,"[10, 11, 12]",3,5,3,22896,9,174,165,low,0,traffic-light-mouselab,4,180327,4,0,0,2,19
traffic-light-mouselab,True,3,1,"[5, 10, 11, 12, 13, 14, 5, 5]","[[8, 7, 4, 6, 3], [6, 8, 5, 6, 3], [10, 5, 8, 5, 5]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,2,0,0.075,0.07233333333333333,0.0026666666666666666,"[10, 11, 12, 13, 14, 5]",6,5,3,12230,8,224,216,medium,2,traffic-light-mouselab,5,196305,10,1,5,10,19
traffic-light-mouselab,True,3,1,[],"[[5, 5, 4, 6, 3], [5, 2, 8, 8, 6], [4, 4, 10, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 2, 18]",16,3,1,0.042,0.042,0.0,[],0,5,3,3146,0,126,126,hi,2,traffic-light-mouselab,6,202495,4,0,0,18,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 5, 6, 6, 6, 8, 8, 8, 5, 5]","[[5, 6, 3, 6, 5], [5, 4, 7, 5, 7], [7, 6, 4, 4, 9]]","[[0, 0, 0, 0, 0], [0, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,4,3,0.053,0.04833333333333333,0.004666666666666667,"[0, 1, 2, 3, 4, 6, 8, 5]",8,5,3,17514,14,158,144,medium,0,traffic-light-mouselab,8,225635,6,1,5,10,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8]","[[3, 4, 4, 5, 3], [7, 7, 10, 3, 4], [5, 2, 5, 3, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,5,2,0.079,0.07766666666666666,0.0013333333333333333,"[5, 6, 7, 8]",4,5,3,5479,4,238,234,hi,1,traffic-light-mouselab,9,233350,10,1,4,18,19
traffic-light-mouselab,False,3,1,[],"[[4, 3, 7, 7, 5], [2, 3, 6, 3, 7], [6, 4, 4, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,6,0,0.035,0.035,0.0,[],0,5,3,4040,0,104,104,low,2,traffic-light-mouselab,10,240057,6,1,0,2,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 7, 7, 7, 8, 8, 8]","[[4, 5, 3, 6, 8], [4, 4, 6, 6, 5], [5, 2, 7, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 0, 0, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,7,3,0.063,0.059333333333333335,0.0036666666666666666,"[10, 11, 12, 13, 14, 7, 8]",7,5,3,13909,11,190,179,medium,2,traffic-light-mouselab,11,256857,7,1,5,10,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[6, 6, 0, 7, 1], [6, 4, 10, 2, 5], [6, 3, 7, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,8,2,0.049,0.04733333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,6626,5,146,141,hi,2,traffic-light-mouselab,12,264791,7,1,5,18,19
traffic-light-mouselab,False,3,1,"[5, 6]","[[4, 4, 2, 3, 5], [5, 6, 4, 6, 7], [6, 5, 6, 6, 5]]","[[3, 3, 3, 3, 3], [0, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,9,1,0.047,0.04633333333333333,0.0006666666666666666,"[5, 6]",2,5,3,5113,2,142,140,low,1,traffic-light-mouselab,13,271565,6,0,2,2,19
traffic-light-mouselab,False,3,1,[],"[[5, 6, 5, 6, 5], [2, 4, 2, 6, 6], [6, 7, 5, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,10,3,0.059,0.059,0.0,[],0,5,3,4521,0,176,176,low,2,traffic-light-mouselab,14,279081,4,0,0,2,19
traffic-light-mouselab,False,3,1,[],"[[5, 6, 5, 4, 5], [5, 5, 6, 4, 5], [5, 3, 5, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,11,2,0.053,0.053,0.0,[],0,5,3,3014,0,160,160,low,2,traffic-light-mouselab,15,284183,5,0,0,2,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 12, 12, 12, 11, 11, 11]","[[6, 3, 6, 6, 6], [5, 7, 7, 2, 4], [2, 6, 4, 6, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 0, 3, 3]]","[2, 10, 18]",16,12,1,0.061,0.05733333333333333,0.0036666666666666666,"[5, 6, 7, 8, 9, 12, 11]",7,5,3,12310,11,184,173,medium,1,traffic-light-mouselab,16,298395,7,1,5,10,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 7, 6, 2, 6], [3, 6, 4, 1, 5], [3, 5, 8, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,13,2,0.065,0.06333333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4942,5,196,191,hi,2,traffic-light-mouselab,17,304837,8,1,5,18,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[3, 4, 8, 7, 6], [5, 5, 4, 3, 4], [4, 6, 4, 6, 1]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,14,1,0.047,0.04533333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,5905,5,142,137,hi,1,traffic-light-mouselab,18,312861,5,1,5,18,19
traffic-light-mouselab,False,3,1,[],"[[7, 3, 5, 5, 6], [6, 6, 5, 2, 4], [3, 7, 4, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,15,3,0.042,0.042,0.0,[],0,5,3,2990,0,126,126,low,1,traffic-light-mouselab,19,318036,2,0,0,2,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[7, 3, 8, 6, 4], [3, 5, 6, 3, 6], [8, 5, 7, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,16,0,0.063,0.06133333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4805,5,188,183,hi,2,traffic-light-mouselab,20,324536,8,1,5,18,19
traffic-light-mouselab,False,3,1,"[13, 13, 13]","[[1, 2, 5, 6, 3], [6, 4, 6, 3, 5], [5, 4, 6, 6, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 0, 3]]","[2, 10, 18]",16,17,3,0.05,0.049,0.001,[13],1,5,3,5438,3,150,147,low,0,traffic-light-mouselab,21,332260,6,1,0,2,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 6, 5, 5, 4], [6, 5, 4, 9, 7], [2, 7, 5, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,18,3,0.065,0.06333333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,6247,5,194,189,hi,2,traffic-light-mouselab,22,341160,7,1,5,18,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 5, 7, 7, 6], [5, 4, 7, 3, 8], [6, 6, 4, 3, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,19,4,0.066,0.06433333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,4861,5,198,193,medium,1,traffic-light-mouselab,23,347870,8,1,5,10,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[6, 6, 7, 6, 4], [6, 4, 3, 6, 3], [5, 5, 3, 3, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,20,4,0.056,0.05433333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,5168,5,168,163,medium,2,traffic-light-mouselab,24,355024,9,1,5,10,19
traffic-light-mouselab,False,3,1,[],"[[4, 3, 4, 5, 4], [5, 7, 2, 4, 3], [5, 7, 6, 2, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,21,2,0.029,0.029,0.0,[],0,5,3,2391,0,88,88,low,2,traffic-light-mouselab,25,359816,6,0,0,2,19
traffic-light-mouselab,False,3,1,"[0, 2, 1, 3, 4]","[[4, 3, 6, 4, 2], [5, 5, 5, 1, 4], [3, 4, 5, 8, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,22,2,0.053,0.051333333333333335,0.0016666666666666668,"[0, 2, 1, 3, 4]",5,5,3,7573,5,160,155,medium,0,traffic-light-mouselab,26,368884,6,1,5,10,19
traffic-light-mouselab,False,3,1,[],"[[4, 3, 5, 3, 2], [4, 2, 3, 9, 6], [4, 4, 4, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,23,1,0.027,0.027,0.0,[],0,5,3,2437,0,82,82,low,2,traffic-light-mouselab,27,372984,4,0,0,2,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[7, 5, 6, 4, 5], [4, 4, 3, 2, 9], [7, 2, 4, 2, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,24,0,0.068,0.06633333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,5036,5,204,199,medium,0,traffic-light-mouselab,28,380364,7,1,5,10,19
traffic-light-mouselab,False,3,1,"[5, 7, 6, 8, 9]","[[6, 7, 2, 1, 7], [4, 7, 4, 5, 6], [5, 8, 4, 4, 2]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,25,1,0.076,0.07433333333333333,0.0016666666666666668,"[5, 7, 6, 8, 9]",5,5,3,5655,5,228,223,medium,1,traffic-light-mouselab,29,387372,7,1,5,10,19
traffic-light-mouselab,False,3,1,[],"[[6, 9, 5, 6, 3], [5, 3, 4, 5, 6], [7, 5, 6, 5, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,26,4,0.032,0.032,0.0,[],0,5,3,2608,0,96,96,low,1,traffic-light-mouselab,30,391559,6,1,0,2,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 2, 2, 2]","[[3, 5, 5, 6, 4], [10, 2, 4, 3, 6], [6, 5, 6, 2, 5]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,27,0,0.045,0.042333333333333334,0.0026666666666666666,"[10, 11, 12, 13, 14, 2]",6,5,3,10901,8,134,126,medium,2,traffic-light-mouselab,31,405370,6,1,5,10,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 14, 13]","[[7, 6, 10, 7, 7], [8, 4, 4, 4, 6], [4, 7, 5, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,28,4,0.064,0.06233333333333334,0.0016666666666666668,"[10, 11, 12, 14, 13]",5,5,3,8263,5,192,187,medium,2,traffic-light-mouselab,32,415430,7,1,5,10,19
traffic-light-mouselab,False,3,1,[],"[[6, 6, 6, 6, 6], [2, 3, 2, 5, 5], [6, 4, 3, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,29,4,0.053,0.053,0.0,[],0,5,3,2411,0,160,160,low,1,traffic-light-mouselab,33,419420,5,1,0,2,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[6, 4, 6, 5, 6], [5, 3, 5, 3, 6], [2, 2, 6, 5, 7]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,30,4,0.063,0.06133333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,5829,5,190,185,hi,0,traffic-light-mouselab,34,427044,6,1,5,18,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3]","[[6, 4, 7, 6, 6], [5, 3, 5, 5, 1], [4, 7, 4, 4, 3]]","[[0, 0, 0, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,31,4,0.041,0.03966666666666667,0.0013333333333333333,"[0, 1, 2, 3]",4,5,3,4896,4,124,120,hi,0,traffic-light-mouselab,35,435551,6,0,4,18,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[6, 5, 4, 6, 4], [4, 6, 3, 4, 8], [4, 5, 2, 5, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,32,3,0.055,0.05333333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,6158,5,166,161,hi,0,traffic-light-mouselab,36,444710,6,1,5,18,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 7, 5, 5, 5], [5, 4, 6, 6, 3], [4, 3, 4, 3, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,33,3,0.055,0.05333333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,5328,5,164,159,hi,1,traffic-light-mouselab,37,452060,6,1,5,18,19
traffic-light-mouselab,True,3,1,"[0, 1, 5, 5, 5, 2, 2, 2, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 13, 13, 13, 13, 8, 8, 8, 7, 7, 7, 6, 6, 6, 3, 3, 3, 3, 3, 4, 4, 4, 9, 9, 14, 14, 14, 14, 9, 9, 12, 12, 12, 12, 12]","[[4, 2, 6, 3, 5], [3, 5, 6, 4, 10], [5, 4, 9, 6, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,1,0,0.043,0.03133333333333333,0.011666666666666667,"[0, 1, 5, 2, 11, 10, 13, 8, 7, 6, 3, 4, 14, 9, 12]",15,5,3,98185,35,128,93,hi,0,traffic-light-mouselab,4,193998,4,0,13,18,20
traffic-light-mouselab,True,3,1,"[3, 3, 3, 10, 13]","[[5, 4, 3, 4, 10], [6, 7, 5, 5, 5], [4, 4, 7, 6, 6]]","[[3, 3, 3, 0, 3], [3, 3, 3, 3, 3], [0, 1, 1, 0, 1]]","[18, 10, 2]",16,2,3,0.045,0.043333333333333335,0.0016666666666666668,"[3, 10, 13]",3,5,3,22988,5,134,129,low,2,traffic-light-mouselab,5,219962,6,0,2,2,20
traffic-light-mouselab,True,3,1,"[5, 5, 5, 1, 1, 3, 6, 6, 6, 6]","[[6, 7, 5, 4, 4], [6, 6, 6, 4, 8], [3, 5, 2, 3, 6]]","[[1, 0, 1, 0, 1], [0, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,3,1,0.057,0.05433333333333334,0.0026666666666666666,"[5, 1, 3, 6]",4,5,3,11131,8,172,164,medium,0,traffic-light-mouselab,6,232905,7,1,3,10,20
traffic-light-mouselab,False,3,1,"[2, 4, 7, 7, 7, 9, 9, 9]","[[6, 4, 2, 8, 5], [4, 4, 4, 3, 7], [6, 1, 4, 8, 5]]","[[1, 1, 0, 1, 0], [3, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,4,4,0.051,0.04833333333333333,0.0026666666666666666,"[2, 4, 7, 9]",4,5,3,70969,8,154,146,hi,0,traffic-light-mouselab,8,315649,5,0,2,18,20
traffic-light-mouselab,False,3,1,"[10, 12]","[[3, 8, 8, 5, 0], [4, 5, 3, 6, 3], [3, 7, 6, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 0, 1, 1]]","[2, 18, 10]",16,5,2,0.043,0.04233333333333333,0.0006666666666666666,"[10, 12]",2,5,3,5604,2,130,128,medium,2,traffic-light-mouselab,9,323907,6,0,2,10,20
traffic-light-mouselab,False,3,1,"[0, 2, 4, 7, 7, 7, 7]","[[4, 6, 4, 8, 4], [3, 4, 6, 6, 4], [8, 7, 6, 6, 3]]","[[0, 1, 0, 1, 0], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,6,2,0.048,0.046,0.002,"[0, 2, 4, 7]",4,5,3,7985,6,144,138,hi,0,traffic-light-mouselab,10,333979,4,0,3,18,20
traffic-light-mouselab,False,3,1,[],"[[6, 3, 5, 6, 8], [10, 5, 6, 3, 8], [4, 6, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,7,1,0.041,0.041,0.0,[],0,5,3,2546,0,124,124,medium,2,traffic-light-mouselab,11,341986,6,1,0,10,20
traffic-light-mouselab,False,3,1,"[0, 1]","[[4, 6, 6, 7, 7], [6, 6, 4, 6, 4], [8, 6, 5, 9, 4]]","[[0, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,8,1,0.06,0.05933333333333333,0.0006666666666666666,"[0, 1]",2,5,3,5379,2,180,178,hi,0,traffic-light-mouselab,12,350234,6,0,2,18,20
