type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,[],"[[5, 7, 4, 4, 4], [4, 5, 6, 5, 1], [4, 6, 9, 6, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,26,2,0.077,0.077,0.0,[],0,5,3,1368,0,230,230,medium,True,1,traffic-light-mouselab,30,322799,6,1,0,10,0,18
traffic-light-mouselab,False,3,1,[],"[[3, 6, 7, 9, 6], [6, 6, 8, 4, 4], [5, 4, 2, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,27,3,0.04,0.04,0.0,[],0,5,3,1467,0,120,120,medium,True,2,traffic-light-mouselab,31,326237,3,0,0,10,0,18
traffic-light-mouselab,False,3,1,[],"[[5, 3, 4, 5, 6], [7, 5, 3, 7, 7], [7, 4, 4, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,28,2,0.037,0.037,0.0,[],0,5,3,1075,0,110,110,low,True,0,traffic-light-mouselab,32,329137,4,0,0,2,0,18
traffic-light-mouselab,False,3,1,[],"[[5, 5, 5, 5, 0], [4, 2, 5, 4, 4], [4, 6, 4, 5, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,29,2,0.044,0.044,0.0,[],0,5,3,1913,0,132,132,medium,False,0,traffic-light-mouselab,33,332705,5,1,0,10,0,18
traffic-light-mouselab,False,3,1,[],"[[7, 6, 5, 4, 5], [6, 7, 5, 3, 2], [5, 2, 5, 5, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,30,2,0.05,0.05,0.0,[],0,5,3,1744,0,150,150,low,False,1,traffic-light-mouselab,34,336805,5,0,0,2,0,18
traffic-light-mouselab,False,3,1,[],"[[1, 6, 3, 6, 5], [7, 6, 1, 2, 3], [5, 6, 5, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,31,1,0.06,0.06,0.0,[],0,5,3,3298,0,180,180,hi,True,0,traffic-light-mouselab,35,342411,6,1,0,18,0,18
traffic-light-mouselab,False,3,1,[],"[[6, 4, 6, 7, 1], [5, 4, 7, 6, 5], [5, 3, 6, 6, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,32,4,0.041,0.041,0.0,[],0,5,3,1506,0,122,122,low,False,0,traffic-light-mouselab,36,346441,1,0,0,2,0,18
traffic-light-mouselab,True,3,1,"[11, 2, 1, 12, 0, 14, 13, 10, 8, 9, 4, 7, 6, 5, 3, 11, 11, 6, 1, 3, 4, 9, 8, 7, 2, 0, 5, 2, 6, 1, 0, 5, 7, 8, 9, 4, 3, 0, 5]","[[9, 8, 3, 6, 4], [7, 5, 7, 7, 3], [4, 6, 5, 5, 2]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,1,0,0.061,0.04933333333333333,0.011666666666666667,"[11, 12, 14, 13, 10, 2, 6, 1, 0, 5, 7, 8, 9, 4, 3]",15,5,3,112518,35,184,149,medium,False,2,traffic-light-mouselab,4,268150,4,0,7,10,5,19
traffic-light-mouselab,True,3,1,"[5, 6, 7, 8, 9, 4, 3, 2, 1, 0, 10, 11, 12, 13, 14, 9, 4, 3, 8, 13, 14, 12, 7, 2, 1, 6, 11, 10, 5, 0, 2, 12, 6, 1, 0, 5, 10, 11, 7, 13, 8, 3, 4, 9, 14]","[[7, 6, 5, 7, 2], [6, 8, 5, 6, 2], [9, 4, 5, 2, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,2,0,0.071,0.055999999999999994,0.015,"[2, 12, 6, 1, 0, 5, 10, 11, 7, 13, 8, 3, 4, 9, 14]",15,5,3,31197,45,212,167,low,True,0,traffic-light-mouselab,5,302312,7,1,15,2,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 11, 6, 1, 2, 7, 12, 11, 6, 1, 0, 5, 10, 12, 7, 2, 3, 8, 13, 8, 3, 14, 9, 4, 4, 9, 14, 13, 14, 9, 4, 3, 8, 13, 12, 7, 2, 1, 6, 11, 10, 5, 0]","[[3, 7, 6, 7, 4], [5, 5, 3, 2, 4], [6, 7, 8, 1, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,3,2,0.07,0.05500000000000001,0.015,"[14, 9, 4, 3, 8, 13, 12, 7, 2, 1, 6, 11, 10, 5, 0]",15,5,3,28775,45,210,165,medium,True,0,traffic-light-mouselab,7,346774,6,0,15,10,5,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 14, 13, 12, 11, 10, 0, 1, 2, 3, 4, 9, 14, 13, 8, 7, 12, 11, 6, 5, 10, 0, 1, 2, 3, 4, 4, 3, 2, 1, 0]","[[6, 7, 4, 5, 6], [5, 5, 4, 7, 6], [6, 5, 2, 3, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,4,1,0.051,0.03933333333333333,0.011666666666666667,"[9, 14, 13, 8, 7, 12, 11, 6, 5, 10, 4, 3, 2, 1, 0]",15,5,3,21085,35,154,119,medium,False,1,traffic-light-mouselab,8,371181,5,0,5,10,5,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 9, 14, 13, 8, 7, 12, 11, 6, 5, 10, 0, 5, 10, 11, 6, 1, 2, 7, 12, 13, 8, 3, 4, 9, 14, 14, 9, 4, 3, 8, 13, 12, 7, 2, 1, 6, 11, 10, 5, 0]","[[1, 4, 5, 3, 5], [5, 6, 6, 5, 6], [8, 4, 9, 5, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,5,2,0.075,0.06,0.015,"[14, 9, 4, 3, 8, 13, 12, 7, 2, 1, 6, 11, 10, 5, 0]",15,5,3,155509,45,224,179,hi,True,2,traffic-light-mouselab,9,528021,9,1,15,18,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 11, 6, 1, 2, 7, 12, 13, 8, 3, 4, 9, 14, 9, 4, 14, 13, 8, 3, 2, 7, 12, 11, 6, 1, 0, 5, 10, 10, 5, 6, 1, 2, 7, 13, 8, 4, 9, 14, 3, 12, 11, 0]","[[5, 5, 6, 3, 5], [6, 7, 3, 6, 8], [8, 4, 2, 6, 1]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,6,0,0.061,0.046,0.015,"[10, 5, 6, 1, 2, 7, 13, 8, 4, 9, 14, 3, 12, 11, 0]",15,5,3,22366,45,182,137,low,True,1,traffic-light-mouselab,10,551437,6,0,15,2,5,19
traffic-light-mouselab,False,3,1,"[5, 10, 11, 6, 7, 12, 13, 8, 9, 14, 9, 14, 13, 7, 12, 8, 6, 11, 10, 5, 0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14]","[[3, 4, 5, 7, 3], [7, 6, 2, 6, 4], [5, 3, 6, 6, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,7,3,0.061,0.04933333333333333,0.011666666666666667,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14]",15,5,3,67815,35,182,147,low,False,0,traffic-light-mouselab,11,620766,7,1,5,2,5,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 8, 7, 6, 5, 0, 1, 2, 3, 4, 9, 4, 3, 8, 7, 2, 1, 6, 5, 0, 0, 5, 6, 2, 7, 8, 3, 4, 9, 1]","[[6, 5, 5, 4, 5], [6, 6, 5, 6, 1], [1, 2, 5, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 10, 2]",16,8,0,0.057,0.04533333333333334,0.011666666666666667,"[10, 11, 12, 13, 14, 0, 5, 6, 2, 7, 8, 3, 4, 9, 1]",15,5,3,20198,35,170,135,low,False,2,traffic-light-mouselab,12,642278,1,0,5,2,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 5, 0, 10, 11, 6, 1, 1, 6, 11, 12, 2, 3, 8, 13, 14, 9, 4, 4, 9, 14, 13, 8, 3, 2, 7, 12, 7, 2, 7, 12, 13, 14, 9, 4, 3, 8, 6, 11, 1, 0, 5, 10]","[[4, 5, 5, 6, 4], [2, 5, 8, 6, 4], [6, 4, 4, 6, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,9,2,0.067,0.052000000000000005,0.015,"[2, 7, 12, 13, 14, 9, 4, 3, 8, 6, 11, 1, 0, 5, 10]",15,5,3,100558,45,202,157,low,True,2,traffic-light-mouselab,13,744278,4,0,15,2,5,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 4, 4, 9, 8, 3, 3, 8, 2, 7, 7, 2, 1, 6, 6, 1, 0, 5, 0, 5, 0, 5, 6, 1, 2, 7, 8, 3, 4, 9]","[[7, 6, 4, 6, 6], [3, 5, 4, 4, 7], [6, 8, 5, 7, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,10,0,0.045,0.03333333333333333,0.011666666666666667,"[10, 11, 12, 13, 14, 0, 5, 6, 1, 2, 7, 8, 3, 4, 9]",15,5,3,178478,35,136,101,low,False,2,traffic-light-mouselab,14,923677,6,0,5,2,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 0, 5, 10, 10, 0, 1, 5, 6, 11, 6, 1, 11, 6, 1, 11, 12, 7, 2, 2, 7, 12, 7, 2, 12, 13, 8, 3, 4, 9, 14, 9, 4, 14, 13, 8, 3, 4, 9, 14, 13, 8, 3]","[[6, 6, 4, 7, 5], [7, 7, 4, 9, 3], [5, 3, 5, 5, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,11,3,0.059,0.044,0.015,"[10, 0, 5, 6, 1, 11, 7, 2, 12, 4, 9, 14, 13, 8, 3]",15,5,3,17830,45,178,133,low,True,1,traffic-light-mouselab,15,942365,9,1,15,2,5,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 14, 13, 12, 11, 10, 10, 11, 12, 13, 14, 14, 13, 12, 11, 10, 0, 1, 2, 3, 4, 4, 3, 2, 1, 0, 0, 1, 2, 3, 4]","[[6, 6, 4, 6, 8], [3, 6, 5, 3, 8], [4, 3, 8, 4, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,12,4,0.056,0.044333333333333336,0.011666666666666667,"[5, 6, 7, 8, 9, 14, 13, 12, 11, 10, 0, 1, 2, 3, 4]",15,5,3,25310,35,168,133,medium,False,1,traffic-light-mouselab,16,968726,8,1,5,10,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 10, 5, 0, 0, 5, 10, 11, 6, 1, 1, 6, 11, 12, 7, 2, 3, 8, 13, 14, 9, 4, 4, 9, 14, 9, 14, 4, 3, 8, 13, 13, 8, 3, 2, 7, 12, 12, 7, 2, 1, 6, 11]","[[5, 5, 3, 5, 5], [7, 7, 3, 8, 4], [4, 5, 5, 3, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,13,3,0.061,0.046,0.015,"[0, 5, 10, 9, 14, 4, 13, 8, 3, 12, 7, 2, 1, 6, 11]",15,5,3,66086,45,184,139,hi,True,1,traffic-light-mouselab,17,1035782,8,1,15,18,5,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 14, 13, 9, 4, 3, 8, 7, 2, 1, 6, 5, 0, 0, 5, 6, 1, 2, 8, 3, 4, 9, 9, 4, 3, 8, 2, 7, 7, 1, 6, 5, 0]","[[0, 5, 3, 5, 4], [6, 5, 6, 5, 4], [4, 6, 3, 6, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,14,1,0.053,0.04133333333333333,0.011666666666666667,"[10, 11, 12, 14, 13, 9, 4, 3, 8, 2, 7, 1, 6, 5, 0]",15,5,3,22240,35,160,125,medium,False,2,traffic-light-mouselab,18,1058998,6,1,5,10,5,19
traffic-light-mouselab,False,3,1,"[11, 12, 13, 14, 9, 8, 7, 6, 5, 10, 0, 1, 2, 3, 4, 4, 3, 2, 1, 0, 5, 6, 11, 10, 12, 7, 8, 13, 14, 9, 9, 14, 4, 3, 8, 13, 12, 7, 2, 1, 6, 11, 10, 5, 0]","[[5, 2, 7, 3, 4], [2, 5, 4, 4, 6], [5, 6, 6, 4, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,15,2,0.054,0.039,0.015,"[9, 14, 4, 3, 8, 13, 12, 7, 2, 1, 6, 11, 10, 5, 0]",15,5,3,20862,45,162,117,low,True,0,traffic-light-mouselab,19,1080734,7,1,15,2,5,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 8, 7, 6, 5, 5, 6, 7, 9, 8, 9, 8, 7, 6, 5, 0, 1, 2, 3, 4, 4, 3, 2, 1, 0, 1, 0, 2, 3, 4]","[[5, 4, 5, 3, 6], [3, 3, 4, 4, 5], [4, 6, 6, 3, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,16,4,0.051,0.03933333333333333,0.011666666666666667,"[10, 11, 12, 13, 14, 9, 8, 7, 6, 5, 1, 0, 2, 3, 4]",15,5,3,83614,35,152,117,medium,False,2,traffic-light-mouselab,20,1165293,5,0,5,10,5,19
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 9, 4, 3, 8, 7, 2, 1, 6, 0, 5, 5, 0, 1, 6, 7, 2, 4, 9, 8, 3, 4, 3, 2, 1, 0, 5, 6, 7, 8, 9]","[[5, 2, 2, 7, 6], [6, 3, 4, 4, 5], [5, 5, 6, 7, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,17,3,0.052,0.04033333333333333,0.011666666666666667,"[10, 11, 12, 13, 14, 4, 3, 2, 1, 0, 5, 6, 7, 8, 9]",15,5,3,101709,35,156,121,medium,False,2,traffic-light-mouselab,21,1268399,7,1,5,10,5,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 4, 3, 2, 1, 0, 10, 11, 12, 13, 14, 14, 13, 12, 10, 11, 12, 13, 14, 11, 10, 0, 1, 0, 1, 2, 3, 3, 2, 4, 4]","[[7, 6, 6, 8, 1], [3, 4, 5, 5, 5], [0, 6, 6, 7, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,18,3,0.061,0.04933333333333333,0.011666666666666667,"[5, 6, 7, 8, 9, 12, 13, 14, 11, 10, 0, 1, 3, 2, 4]",15,5,3,18894,35,184,149,hi,False,1,traffic-light-mouselab,22,1288302,5,1,5,18,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 5, 0, 5, 10, 0, 10, 6, 1, 11, 11, 6, 1, 1, 6, 11, 12, 7, 2, 2, 7, 12, 12, 7, 2, 3, 8, 13, 13, 8, 3, 3, 8, 13, 14, 9, 4, 4, 9, 14, 14, 9, 4]","[[7, 4, 0, 6, 5], [4, 5, 7, 5, 3], [7, 4, 3, 4, 2]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,19,0,0.052,0.037,0.015,"[5, 0, 10, 1, 6, 11, 12, 7, 2, 3, 8, 13, 14, 9, 4]",15,5,3,37990,45,156,111,low,True,2,traffic-light-mouselab,23,1327063,7,1,15,2,5,19
traffic-light-mouselab,False,3,1,"[10, 5, 0, 1, 6, 11, 12, 7, 2, 3, 8, 13, 14, 9, 4, 4, 9, 14, 13, 8, 3, 2, 7, 12, 11, 6, 1, 0, 5, 10, 10, 5, 0, 1, 6, 11, 12, 7, 2, 3, 8, 13, 14, 9, 4]","[[6, 6, 7, 4, 4], [5, 3, 2, 5, 6], [6, 6, 7, 7, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,20,0,0.054,0.039,0.015,"[10, 5, 0, 1, 6, 11, 12, 7, 2, 3, 8, 13, 14, 9, 4]",15,5,3,15805,45,162,117,hi,True,1,traffic-light-mouselab,24,1343854,5,0,15,18,5,19
traffic-light-mouselab,False,3,1,"[0, 6, 7, 7, 8, 9, 14, 13, 12, 11, 10, 5, 0, 1, 2, 2, 3, 4, 14, 13, 3, 4, 2, 2, 3, 4, 4, 14, 13, 12, 11, 1, 0, 10, 11, 1, 12, 10]","[[5, 5, 2, 9, 6], [5, 3, 3, 5, 3], [7, 5, 6, 4, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,21,2,0.039,0.027333333333333334,0.011666666666666667,"[6, 7, 8, 9, 5, 2, 3, 4, 14, 13, 0, 11, 1, 12, 10]",15,5,3,13291,35,118,83,hi,False,1,traffic-light-mouselab,25,1358030,3,0,6,18,5,19
traffic-light-mouselab,False,3,1,"[11, 12, 13, 14, 10, 5, 1, 6, 7, 2, 3, 8, 9, 4, 9, 8, 3, 4, 2, 7, 1, 0, 5, 6, 1, 0, 5, 6, 7, 2, 3, 8, 9, 4, 0]","[[9, 4, 7, 6, 5], [7, 4, 3, 4, 6], [6, 4, 6, 5, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,22,0,0.076,0.06433333333333333,0.011666666666666667,"[11, 12, 13, 14, 10, 1, 5, 6, 7, 2, 3, 8, 9, 4, 0]",15,5,3,14143,35,228,193,low,False,2,traffic-light-mouselab,26,1373038,6,0,5,2,5,19
traffic-light-mouselab,False,3,1,"[0, 10, 11, 6, 1, 2, 7, 12, 13, 8, 3, 4, 9, 14, 5, 0, 5, 10, 11, 6, 1, 3, 7, 12, 13, 14, 9, 4, 8, 2, 1, 0, 5, 10, 11, 6, 7, 12, 2, 3, 8, 13, 14, 9, 4]","[[7, 4, 4, 2, 5], [5, 4, 2, 8, 6], [7, 7, 4, 3, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,23,3,0.046,0.031,0.015,"[1, 0, 5, 10, 11, 6, 7, 12, 2, 3, 8, 13, 14, 9, 4]",15,5,3,17599,45,138,93,medium,True,1,traffic-light-mouselab,27,1391719,8,1,15,10,5,19
traffic-light-mouselab,False,3,1,"[10, 5, 0, 1, 6, 11, 12, 7, 2, 3, 8, 13, 14, 9, 4, 9, 14, 9, 4, 14, 4, 3, 8, 13, 8, 3, 13, 12, 7, 2, 2, 7, 12, 11, 6, 1, 1, 11, 6, 10, 0, 5, 10, 0, 0, 5]","[[5, 0, 4, 6, 4], [2, 5, 3, 4, 5], [5, 5, 5, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,24,3,0.055,0.04,0.015,"[9, 14, 4, 8, 3, 13, 2, 7, 12, 1, 11, 6, 10, 0, 5]",15,5,3,19221,45,166,121,hi,True,0,traffic-light-mouselab,28,1412021,6,1,16,18,5,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 14, 13, 12, 11, 10, 10, 11, 12, 13, 14, 13, 13, 12, 12, 11, 10, 14, 4, 3, 2, 1, 0, 0, 1, 2, 3, 4, 3, 2, 1, 0, 4]","[[4, 6, 5, 7, 6], [4, 6, 1, 3, 3], [2, 6, 7, 6, 10]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,25,4,0.045,0.03333333333333333,0.011666666666666667,"[5, 6, 7, 8, 9, 13, 12, 11, 10, 14, 3, 2, 1, 0, 4]",15,5,3,14061,35,134,99,hi,False,1,traffic-light-mouselab,29,1427654,3,0,5,18,5,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 4, 3, 2, 1, 0, 0, 0, 1, 2, 3, 4, 4, 3, 2, 1, 11, 10, 12, 13, 14, 14, 13, 12, 11, 10, 11, 12, 12, 13, 14, 11, 10]","[[8, 2, 5, 4, 3], [7, 9, 6, 4, 2], [5, 7, 6, 3, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,26,0,0.061,0.04933333333333333,0.011666666666666667,"[5, 6, 7, 8, 9, 0, 4, 3, 2, 1, 11, 12, 13, 14, 10]",15,5,3,95446,35,184,149,low,False,1,traffic-light-mouselab,30,1524453,7,0,5,2,5,19
traffic-light-mouselab,False,3,1,"[10, 5, 0, 0, 5, 10, 5, 0, 10, 11, 6, 1, 1, 6, 11, 6, 1, 11, 12, 7, 2, 2, 7, 12, 7, 2, 2, 12, 13, 3, 3, 8, 13, 8, 3, 8, 13, 14, 9, 4, 4, 9, 14, 9, 4, 14]","[[3, 5, 4, 6, 6], [4, 7, 6, 6, 4], [5, 5, 8, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,27,1,0.062,0.047,0.015,"[5, 0, 10, 6, 1, 11, 7, 2, 12, 3, 8, 13, 9, 4, 14]",15,5,3,19117,45,186,141,hi,True,1,traffic-light-mouselab,31,1544606,7,1,15,18,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 6, 1, 11, 10, 5, 0, 1, 6, 11, 10, 5, 0, 1, 6, 11, 12, 2, 3, 8, 13, 7, 12, 7, 3, 8, 13, 12, 7, 2, 3, 8, 13, 2, 4, 9, 14, 14, 9, 4, 9, 14, 4]","[[5, 5, 6, 6, 6], [6, 9, 6, 5, 5], [4, 6, 6, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,28,1,0.077,0.062,0.015,"[10, 5, 0, 1, 6, 11, 12, 7, 3, 8, 13, 2, 9, 14, 4]",15,5,3,18977,45,232,187,medium,True,2,traffic-light-mouselab,32,1564822,6,1,15,10,5,19
traffic-light-mouselab,False,3,1,"[0, 5, 10, 11, 6, 1, 2, 7, 12, 13, 8, 3, 4, 9, 14, 9, 9, 4, 14, 14, 4, 3, 8, 13, 8, 3, 13, 12, 7, 2, 2, 7, 12, 12, 11, 6, 1, 1, 6, 6, 11, 10, 0, 0, 5, 10, 5]","[[4, 6, 3, 5, 6], [3, 5, 4, 7, 5], [6, 3, 6, 7, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,29,3,0.069,0.054000000000000006,0.015,"[9, 14, 4, 8, 3, 13, 2, 7, 12, 1, 6, 11, 0, 10, 5]",15,5,3,20461,45,206,161,medium,True,1,traffic-light-mouselab,33,1586606,7,1,16,10,5,19
traffic-light-mouselab,False,3,1,"[10, 5, 0, 5, 10, 5, 10, 0, 0, 1, 6, 11, 11, 6, 1, 1, 6, 6, 11, 12, 7, 2, 2, 2, 7, 7, 12, 12, 13, 13, 13, 13, 8, 8, 8, 3, 3, 3, 4, 4, 4, 9, 9, 9, 14, 14, 14]","[[5, 3, 5, 6, 4], [5, 4, 4, 6, 7], [4, 5, 4, 6, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,30,3,0.06,0.045,0.015,"[5, 10, 0, 1, 6, 11, 2, 7, 12, 13, 8, 3, 4, 9, 14]",15,5,3,68886,45,180,135,medium,True,2,traffic-light-mouselab,34,1656558,6,1,16,10,5,19
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 9, 14, 8, 7, 12, 13, 6, 11, 10, 5, 5, 5, 10, 11, 10, 6, 11, 6, 12, 7, 12, 7, 8, 13, 8, 13, 14, 9, 14, 9]","[[5, 5, 7, 5, 8], [4, 7, 5, 9, 5], [7, 3, 6, 6, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 10, 2]",16,31,3,0.064,0.052333333333333336,0.011666666666666667,"[0, 1, 2, 3, 4, 5, 10, 11, 6, 12, 7, 8, 13, 14, 9]",15,5,3,18367,35,192,157,hi,False,0,traffic-light-mouselab,35,1676157,5,0,5,18,5,19
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 4, 3, 2, 0, 0, 1, 2, 3, 4, 4, 4, 3, 2, 1, 1, 1, 0, 0, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 14, 13, 13, 13, 12, 12, 11, 11, 10, 10]","[[7, 5, 7, 6, 5], [6, 4, 3, 4, 6], [4, 6, 4, 6, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,32,0,0.054,0.042333333333333334,0.011666666666666667,"[5, 6, 7, 8, 9, 4, 3, 2, 1, 0, 14, 13, 12, 11, 10]",15,5,3,18694,35,162,127,hi,False,1,traffic-light-mouselab,36,1695877,6,1,5,18,5,19
traffic-light-mouselab,True,3,1,"[0, 7, 10, 4, 2, 1, 5, 6, 8, 9, 14, 3, 13, 12, 11, 0, 0, 10, 10, 11, 11, 1, 1, 2, 2, 3, 3, 4, 4, 14, 14, 13, 13, 12, 12, 0]","[[4, 6, 6, 7, 4], [6, 3, 7, 5, 6], [5, 5, 6, 5, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,1,2,0.066,0.05433333333333334,0.011666666666666667,"[7, 5, 6, 8, 9, 0, 10, 11, 1, 2, 3, 4, 14, 13, 12]",15,5,3,44580,35,198,163,hi,False,1,traffic-light-mouselab,4,184830,7,1,5,18,5,20
traffic-light-mouselab,True,3,1,"[0, 0, 0, 10, 10, 10, 5, 5, 5, 1, 1, 1]","[[2, 5, 5, 5, 5], [7, 5, 5, 3, 6], [6, 5, 5, 4, 4]]","[[0, 0, 3, 3, 3], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[10, 2, 18]",16,2,2,0.05,0.046,0.004,"[0, 10, 5, 1]",4,5,3,14159,12,150,138,low,True,1,traffic-light-mouselab,5,203024,5,0,3,2,1,20
