type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_variance,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,trial_nudge,nudge_index,accepted_default,accepted_supersize,chose_default,chose_supersize,num_baskets,num_features,cost,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_type,participant_id
mouselab,False,[],"[[6, 4, 9, 8, 7, 2, 8], [2, 5, 4, 0, 4, 4, 3], [4, 7, 7, 3, 6, 5, 6], [4, 2, 8, 5, 2, 5, 4], [7, 4, 2, 6, 6, 4, 6]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 1, 5, 1, 2]",2.4,20,1,0.054,0.054,0.0,[],default,4,False,False,False,False,7,5,1,implicit-mouselab,22,744440,0.0-3.0-19.0,5f4efecd7f521414e138b5ea,5faed821735c4c09a01dbe66,5faeda341c1c1009b6d70935,default,59
mouselab,False,"[20, 6]","[[7, 7, 4, 6, 7, 6, 4], [4, 3, 4, 5, 4, 8, 4], [8, 6, 5, 3, 4, 6, 6], [5, 5, 4, 5, 4, 7, 7], [4, 5, 2, 7, 2, 3, 5]]","[[2, 2, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 2, 2, 1, 4]",1.2,21,6,0.051,0.048999999999999995,0.002,[],control,-1,False,False,False,False,7,5,2,implicit-mouselab,23,753690,0.0-3.0-20.0,5f4efecd7f521414e138b5ea,5faed821735c4c09a01dbe66,5faeda341c1c1009b6d70935,default,59
mouselab,False,[],"[[4, 7, 4, 5, 5, 6, 3], [3, 7, 3, 5, 6, 7, 5], [4, 6, 7, 9, 8, 8, 8], [7, 3, 5, 7, 2, 3, 7], [4, 3, 5, 6, 6, 6, 4]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 1, 1, 5, 2]",2.4,22,5,0.048,0.048,0.0,[],default,3,False,False,False,False,7,5,3,implicit-mouselab,24,762207,0.0-3.0-21.0,5f4efecd7f521414e138b5ea,5faed821735c4c09a01dbe66,5faeda341c1c1009b6d70935,default,59
mouselab,False,[],"[[6, 6], [4, 3], [7, 3], [3, 3], [4, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[2, 2, 2, 2, 2]",0.0,23,1,0.036,0.036,0.0,[],default,1,True,False,True,False,2,5,2,implicit-mouselab,25,768245,0.0-3.0-22.0,5f4efecd7f521414e138b5ea,5faed821735c4c09a01dbe66,5faeda341c1c1009b6d70935,default,59
mouselab,False,[],"[[6, 8, 6, 5, 4, 4, 7], [2, 6, 4, 5, 2, 9, 5]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[5, 5]",0.0,24,1,0.07,0.07,0.0,[],control,-1,False,False,False,False,7,2,4,implicit-mouselab,26,774419,0.0-3.0-23.0,5f4efecd7f521414e138b5ea,5faed821735c4c09a01dbe66,5faeda341c1c1009b6d70935,default,59
mouselab,True,"[8, 8, 8]","[[5, 3, 7, 5, 4, 4, 7], [5, 7, 4, 5, 4, 4, 3]]","[[3, 3, 3, 3, 3, 3, 3], [3, 0, 3, 3, 3, 3, 3]]","[3, 7]",4.0,1,1,0.058,0.055,0.003,[8],control,-1,False,False,False,False,7,2,3,implicit-mouselab,4,355402,0.0-3.0-1.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,True,"[5, 5, 4, 4]","[[5, 4], [5, 6], [7, 5], [8, 2], [6, 5]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[1, 1, 4, 3, 1]",1.6,2,0,0.068,0.064,0.004,"[5, 4]",control,-1,False,False,False,False,2,5,2,implicit-mouselab,5,382594,0.0-3.0-2.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[4, 4, 4, 2, 2, 2]","[[4, 5], [6, 3], [6, 3], [3, 2], [8, 7]]","[[3, 3], [0, 3], [0, 3], [3, 3], [3, 3]]","[2, 2, 3, 1, 2]",0.4,5,0,0.057,0.051000000000000004,0.006,"[4, 2]",default,1,False,False,False,False,2,5,3,implicit-mouselab,7,443510,0.0-3.0-4.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[1, 1]","[[4, 1], [5, 6]]","[[2, 0], [2, 2]]","[5, 5]",0.0,6,0,0.045,0.043,0.002,[1],default,1,False,False,False,False,2,2,2,implicit-mouselab,8,479546,0.0-3.0-5.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[6, 6, 0, 0, 3, 3]","[[4, 6, 5, 7, 3, 5, 3], [2, 6, 6, 5, 6, 3, 7]]","[[0, 2, 2, 0, 2, 2, 0], [2, 2, 2, 2, 2, 2, 2]]","[9, 1]",16.0,7,3,0.068,0.062000000000000006,0.006,"[6, 0, 3]",control,-1,False,False,False,False,7,2,2,implicit-mouselab,9,503849,0.0-3.0-6.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[6, 6, 6, 0, 0, 0]","[[3, 4], [4, 5], [2, 3], [5, 5], [7, 3]]","[[0, 3], [3, 3], [3, 3], [0, 3], [3, 3]]","[2, 1, 1, 4, 2]",1.2,8,1,0.042,0.036000000000000004,0.006,"[6, 0]",control,-1,False,False,False,False,2,5,3,implicit-mouselab,10,528379,0.0-3.0-7.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[2, 3, 1, 0]","[[3, 4], [2, 6]]","[[0, 0], [0, 0]]","[4, 6]",1.0,9,1,0.052,0.048,0.004,"[2, 3, 1, 0]",default,1,False,False,True,False,2,2,1,implicit-mouselab,11,552350,0.0-3.0-8.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[15, 15, 15, 15]","[[4, 4, 8, 4, 5, 7, 7], [7, 4, 4, 5, 5, 6, 5], [5, 8, 6, 4, 8, 5, 4], [2, 5, 5, 8, 4, 4, 7], [3, 7, 4, 5, 8, 6, 6]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 0, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[1, 1, 6, 1, 1]",4.0,10,1,0.068,0.064,0.004,[15],control,-1,False,False,False,False,7,5,4,implicit-mouselab,12,580312,0.0-3.0-9.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[2, 2, 2, 2, 0, 0, 0, 0, 3, 3, 3, 3]","[[2, 4], [6, 6], [3, 5], [10, 4], [6, 5]]","[[0, 4], [0, 0], [4, 4], [4, 4], [4, 4]]","[3, 4, 1, 1, 1]",1.6,11,1,0.05,0.038000000000000006,0.012,"[2, 0, 3]",default,1,False,False,True,False,2,5,4,implicit-mouselab,13,623910,0.0-3.0-10.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[2, 2, 2, 2, 4, 4, 4, 4]","[[6, 7, 2, 3, 4, 5, 1], [7, 8, 6, 6, 5, 6, 8]]","[[4, 4, 0, 4, 0, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[5, 5]",0.0,12,5,0.055,0.047,0.008,"[2, 4]",default,5,False,False,True,False,7,2,4,implicit-mouselab,14,652435,0.0-3.0-11.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[14, 14, 16, 16, 19, 19, 28, 28]","[[4, 6, 5, 5, 6, 4, 5], [5, 8, 3, 3, 3, 5, 7], [5, 6, 4, 3, 2, 2, 7], [3, 5, 5, 5, 7, 6, 6], [7, 4, 5, 8, 2, 5, 4]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [0, 2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2, 2], [0, 2, 2, 2, 2, 2, 2]]","[1, 2, 3, 1, 3]",0.8,13,0,0.053,0.045,0.008,"[14, 16, 19, 28]",control,-1,False,False,False,False,7,5,2,implicit-mouselab,15,681920,0.0-3.0-12.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[0, 2, 4, 6, 5, 3, 1, 10, 12, 11, 9]","[[3, 5, 5, 5, 5, 4, 5], [7, 7, 6, 5, 5, 4, 7]]","[[0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1]]","[7, 3]",4.0,14,2,0.053,0.041999999999999996,0.011,"[0, 2, 4, 6, 5, 3, 1, 10, 12, 11, 9]",control,-1,False,False,False,False,7,2,1,implicit-mouselab,16,704547,0.0-3.0-13.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[0, 0, 0, 1, 1, 1]","[[5, 4], [4, 5]]","[[0, 0], [3, 3]]","[6, 4]",1.0,15,0,0.046,0.04,0.006,"[0, 1]",control,-1,False,False,False,False,2,2,3,implicit-mouselab,17,725158,0.0-3.0-14.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[10, 10, 10, 12, 12, 12, 8, 8, 8]","[[5, 2, 4, 5, 6, 7, 7], [0, 6, 6, 3, 5, 2, 4], [7, 5, 5, 4, 8, 3, 8], [3, 2, 7, 8, 6, 6, 3], [4, 6, 5, 4, 5, 5, 6]]","[[3, 3, 3, 3, 3, 3, 3], [3, 0, 3, 0, 3, 0, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[2, 5, 1, 1, 1]",2.4,16,1,0.047,0.038,0.009,"[10, 12, 8]",default,0,False,False,False,False,7,5,3,implicit-mouselab,18,744783,0.0-3.0-15.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,[],"[[3, 3], [2, 4], [4, 7], [7, 6], [7, 5]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[3, 1, 1, 2, 3]",0.8,17,1,0.047,0.047,0.0,[],control,-1,False,False,False,False,2,5,4,implicit-mouselab,19,762575,0.0-3.0-16.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[6, 6]","[[3, 1], [4, 6], [6, 9], [6, 3], [5, 8]]","[[2, 2], [2, 2], [2, 2], [0, 2], [2, 2]]","[1, 3, 1, 4, 1]",1.6,18,0,0.05,0.048,0.002,[6],control,-1,False,False,False,False,2,5,2,implicit-mouselab,20,774587,0.0-3.0-17.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,[],"[[8, 4], [5, 5]]","[[4, 4], [4, 4]]","[6, 4]",1.0,19,1,0.044,0.044,0.0,[],default,1,True,False,True,False,2,2,4,implicit-mouselab,21,786658,0.0-3.0-18.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[2, 6, 4, 0, 23]","[[6, 4, 6, 8, 2, 3, 3], [8, 4, 7, 3, 4, 5, 7], [3, 6, 5, 6, 3, 5, 4], [6, 4, 6, 7, 2, 5, 5], [4, 6, 7, 3, 5, 5, 7]]","[[0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[4, 2, 1, 2, 1]",1.2,20,2,0.062,0.057,0.005,"[2, 6, 4, 0, 23]",default,5,False,False,False,False,7,5,1,implicit-mouselab,22,804943,0.0-3.0-19.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[5, 5, 5, 2, 2, 2, 0, 0, 0]","[[6, 6, 4, 5, 6, 2, 4], [3, 7, 5, 3, 5, 3, 6]]","[[0, 3, 0, 3, 3, 0, 3], [3, 3, 3, 3, 3, 3, 3]]","[8, 2]",9.0,21,0,0.054,0.045,0.009,"[5, 2, 0]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,23,819401,0.0-3.0-20.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[5, 4]","[[4, 7], [5, 6], [3, 5], [5, 7], [1, 4]]","[[1, 1], [1, 1], [0, 0], [1, 1], [1, 1]]","[2, 1, 4, 2, 1]",1.2,22,1,0.058,0.056,0.002,"[5, 4]",control,-1,False,False,False,False,2,5,1,implicit-mouselab,24,832322,0.0-3.0-21.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[3, 5, 1, 0, 4]","[[2, 5, 6, 6, 6, 2, 5], [7, 6, 5, 4, 4, 8, 3]]","[[0, 0, 1, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1]]","[9, 1]",16.0,23,3,0.058,0.053000000000000005,0.005,"[3, 5, 1, 0, 4]",default,2,False,False,False,False,7,2,1,implicit-mouselab,25,857499,0.0-3.0-22.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,False,"[3, 3]","[[5, 5, 2, 8, 6, 5, 6], [2, 5, 3, 6, 5, 8, 5]]","[[2, 2, 2, 0, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[8, 2]",9.0,24,3,0.076,0.074,0.002,[3],default,2,False,False,False,False,7,2,2,implicit-mouselab,26,870314,0.0-3.0-23.0,5bfc4abf02c7560001ae506a,5faed821735c4c09a01dbe66,5faeda3e8268f309ab842fa6,default,60
mouselab,True,"[3, 3, 3, 8, 8, 8, 12, 12, 12, 10, 10, 10, 9, 9, 9, 11, 11, 11, 13, 13, 13, 7, 7, 7]","[[3, 4, 7, 0, 8, 6, 5], [5, 6, 2, 5, 7, 5, 4]]","[[3, 3, 3, 0, 3, 3, 3], [0, 0, 0, 0, 0, 0, 0]]","[3, 7]",4.0,1,4,0.073,0.048999999999999995,0.024,"[3, 8, 12, 10, 9, 11, 13, 7]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,4,284111,0.0-3.0-1.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,True,[],"[[7, 4], [4, 1], [5, 5], [4, 5], [6, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[1, 2, 4, 1, 2]",1.2,2,0,0.051,0.051,0.0,[],control,-1,False,False,False,False,2,5,2,implicit-mouselab,5,296081,0.0-3.0-2.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[5, 5, 3, 5, 3, 7, 3], [5, 2, 4, 6, 5, 5, 3], [5, 7, 7, 9, 6, 5, 5], [5, 4, 5, 7, 6, 8, 8], [1, 7, 4, 2, 5, 7, 5]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[2, 1, 2, 3, 2]",0.4,5,0,0.042,0.042,0.0,[],default,0,False,False,True,False,7,5,4,implicit-mouselab,7,324371,0.0-3.0-4.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[31, 29, 33]","[[5, 7, 5, 7, 5, 0, 6], [4, 6, 5, 3, 4, 6, 4], [3, 5, 6, 4, 1, 4, 5], [6, 4, 4, 5, 6, 4, 6], [3, 5, 7, 5, 5, 3, 4]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1]]","[1, 2, 2, 2, 3]",0.4,6,3,0.046,0.043,0.003,"[31, 29, 33]",control,-1,False,False,False,False,7,5,1,implicit-mouselab,8,340244,0.0-3.0-5.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[9, 2, 7, 6, 7, 6, 2], [10, 6, 7, 3, 7, 3, 2]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[6, 4]",1.0,7,0,0.094,0.094,0.0,[],default,0,True,False,True,False,7,2,3,implicit-mouselab,9,352111,0.0-3.0-6.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[5, 7], [3, 5]]","[[3, 3], [3, 3]]","[4, 6]",1.0,8,0,0.038,0.038,0.0,[],default,1,False,False,False,False,2,2,3,implicit-mouselab,10,358998,0.0-3.0-7.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[1, 2, 0, 3]","[[7, 2], [5, 5]]","[[0, 0], [0, 0]]","[5, 5]",0.0,9,0,0.06,0.055999999999999994,0.004,"[1, 2, 0, 3]",control,-1,False,False,False,False,2,2,1,implicit-mouselab,11,372965,0.0-3.0-8.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[0, 0, 0, 1, 1, 1]","[[4, 3], [6, 4], [3, 7], [7, 4], [8, 6]]","[[0, 0], [3, 3], [3, 3], [3, 3], [3, 3]]","[4, 3, 1, 1, 1]",1.6,10,0,0.052,0.046,0.006,"[0, 1]",control,-1,False,False,False,False,2,5,3,implicit-mouselab,12,381316,0.0-3.0-9.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[1, 6], [5, 5]]","[[4, 4], [4, 4]]","[5, 5]",0.0,11,0,0.03,0.03,0.0,[],control,-1,False,False,False,False,2,2,4,implicit-mouselab,13,387148,0.0-3.0-10.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[2, 4, 0]","[[6, 7, 5, 6, 4, 2, 7], [3, 6, 3, 7, 6, 6, 7]]","[[0, 1, 0, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[7, 3]",4.0,12,0,0.051,0.047999999999999994,0.003,"[2, 4, 0]",control,-1,False,False,False,False,7,2,1,implicit-mouselab,14,397760,0.0-3.0-11.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[30, 30, 30, 30]","[[4, 5, 10, 6, 8, 5, 4], [4, 7, 4, 7, 4, 6, 5], [5, 5, 7, 4, 7, 7, 5], [6, 8, 4, 5, 4, 4, 2], [4, 8, 5, 4, 6, 5, 2]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 0, 4, 4, 4, 4]]","[3, 1, 1, 1, 4]",1.6,13,2,0.065,0.061,0.004,[30],control,-1,False,False,False,False,7,5,4,implicit-mouselab,15,412191,0.0-3.0-12.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[2, 2, 3, 3]","[[3, 8], [7, 4]]","[[2, 2], [0, 0]]","[1, 9]",16.0,14,0,0.066,0.062,0.004,"[2, 3]",default,0,False,False,True,False,2,2,2,implicit-mouselab,16,423696,0.0-3.0-13.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[0, 1]","[[4, 8], [6, 1], [4, 6], [3, 7], [6, 4]]","[[0, 0], [1, 1], [1, 1], [1, 1], [1, 1]]","[4, 2, 1, 2, 1]",1.2,15,1,0.058,0.056,0.002,"[0, 1]",default,0,False,False,False,False,2,5,1,implicit-mouselab,17,441256,0.0-3.0-14.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[19, 19, 16, 16]","[[5, 9, 6, 5, 8, 4, 1], [6, 5, 5, 9, 9, 3, 1], [4, 8, 6, 7, 6, 3, 4], [4, 8, 5, 5, 4, 6, 5], [5, 4, 7, 5, 3, 6, 6]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 3, 4, 1, 1]",1.6,16,2,0.057,0.053000000000000005,0.004,"[19, 16]",default,5,False,False,False,False,7,5,2,implicit-mouselab,18,454528,0.0-3.0-15.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[0, 0, 0, 0, 4, 4, 4, 4, 2, 2, 2, 2]","[[5, 5, 6, 5, 5, 6, 4], [3, 7, 5, 3, 6, 5, 6]]","[[0, 4, 0, 4, 0, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[7, 3]",4.0,17,2,0.057,0.045,0.012,"[0, 4, 2]",default,0,False,False,False,False,7,2,4,implicit-mouselab,19,467485,0.0-3.0-16.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[0, 1]","[[7, 5], [7, 5], [7, 2], [4, 2], [2, 6]]","[[0, 0], [1, 1], [1, 1], [1, 1], [1, 1]]","[3, 1, 3, 1, 2]",0.8,18,0,0.057,0.055,0.002,"[0, 1]",control,-1,False,False,False,False,2,5,1,implicit-mouselab,20,473886,0.0-3.0-17.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[6, 3, 3, 7, 7, 7, 5], [4, 7, 8, 8, 5, 9, 5]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[5, 5]",0.0,19,5,0.08,0.08,0.0,[],control,-1,False,False,False,False,7,2,2,implicit-mouselab,21,480735,0.0-3.0-18.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[5, 4, 8, 3, 4, 6, 4], [6, 8, 7, 3, 5, 4, 4], [4, 4, 3, 5, 4, 3, 7], [5, 3, 4, 8, 6, 3, 9], [3, 7, 7, 4, 3, 6, 7]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[2, 1, 3, 3, 1]",0.8,20,1,0.044,0.044,0.0,[],control,-1,False,False,False,False,7,5,3,implicit-mouselab,22,487196,0.0-3.0-19.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,[],"[[4, 7], [6, 8]]","[[4, 4], [4, 4]]","[8, 2]",9.0,21,0,0.044,0.044,0.0,[],default,0,True,False,True,False,2,2,4,implicit-mouselab,23,493614,0.0-3.0-20.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[9, 9, 9, 9, 12, 12, 12, 12]","[[9, 4, 3, 4, 5, 9, 6], [5, 2, 6, 2, 6, 3, 6], [4, 6, 9, 7, 5, 5, 6], [2, 5, 3, 7, 4, 5, 6], [5, 5, 2, 6, 5, 7, 4]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 0, 3, 3, 0, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 4, 1, 2, 2]",1.2,22,2,0.046,0.04,0.006,"[9, 12]",default,2,False,False,True,False,7,5,3,implicit-mouselab,24,506346,0.0-3.0-21.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[2, 2, 3, 3]","[[2, 7], [5, 2]]","[[2, 2], [0, 0]]","[4, 6]",1.0,23,0,0.038,0.034,0.004,"[2, 3]",default,1,False,False,False,False,2,2,2,implicit-mouselab,25,513780,0.0-3.0-22.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,False,"[6, 6, 7, 7]","[[4, 7], [5, 8], [9, 7], [4, 3], [3, 4]]","[[2, 2], [2, 2], [2, 2], [0, 0], [2, 2]]","[1, 1, 1, 4, 3]",1.6,24,0,0.043,0.03899999999999999,0.004,"[6, 7]",control,-1,False,False,False,False,2,5,2,implicit-mouselab,26,520081,0.0-3.0-23.0,5ec3f25d9cedf7287004cd26,5faed821735c4c09a01dbe66,5faed99afaa4a5099e0c648d,default,61
mouselab,True,"[2, 2, 2, 4, 4, 4, 6, 6, 6]","[[5, 6, 6, 3, 4, 3, 6], [4, 5, 6, 3, 6, 5, 4]]","[[3, 3, 0, 3, 0, 3, 0], [3, 3, 3, 3, 3, 3, 3]]","[8, 2]",9.0,1,2,0.06,0.051,0.009,"[2, 4, 6]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,4,315412,0.0-3.0-1.0,5e69c9de02aaf6033e9ec715,5faed821735c4c09a01dbe66,5faedab9b04a850a0a1acd73,default,62
mouselab,True,"[0, 2, 2, 3, 3, 5, 5, 4, 4]","[[8, 6], [2, 5], [6, 4], [7, 3], [4, 5]]","[[1, 2], [0, 0], [0, 0], [2, 2], [2, 2]]","[1, 5, 2, 1, 1]",2.4,2,1,0.047,0.038,0.009,"[2, 3, 5, 4]",control,-1,False,False,False,False,2,5,2,implicit-mouselab,5,340782,0.0-3.0-2.0,5e69c9de02aaf6033e9ec715,5faed821735c4c09a01dbe66,5faedab9b04a850a0a1acd73,default,62
