"","type","is_practice","click_values","payoff_matrix","cost_matrix","weights","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","experiment_type","trial_nudge","nudge_index","accepted_default","chose_nudge","og_baskets","actual_baskets","num_features","cost","reaction_time","trial_type","trial_index","time_elapsed","nudge_type","participant_id"
"67","mouselab","True","[3, 11, 14, 2, 0, 20, 23, 12]","[[3, 5, 4, 6, 5], [4, 6, 6, 2, 4], [5, 3, 4, 4, 4], [5, 7, 6, 7, 7], [6, 4, 5, 5, 9]]","[[0, 1, 0, 0, 1], [1, 1, 1, 1, 1], [1, 0, 0, 1, 0], [1, 1, 1, 1, 1], [0, 1, 1, 0, 1]]","[9, 1, 6, 2, 2]",18.75,1,3,0.104,0.096,0.008,"[3, 11, 14, 2, 0, 20, 23, 12]","supersize","control",4,"False","False",5,5,5,1,77321,"implicit-mouselab",4,522932,"supersize",13
"68","mouselab","True","[0, 0, 0, 0, 3, 3, 3, 3]","[[7, 3], [4, 2]]","[[0, 4], [4, 0]]","[18, 2]",19.8,2,0,0.134,0.126,0.008,"[0, 3]","supersize","control",1,"False","False",2,2,2,4,22206,"implicit-mouselab",5,549546,"supersize",13
"69","mouselab","False","[7, 12, 0, 8, 2]","[[6, 5, 3], [4, 6, 5], [4, 4, 2], [3, 6, 3], [8, 5, 8]]","[[0, 1, 0], [1, 1, 1], [1, 0, 0], [1, 1, 1], [0, 1, 1]]","[4, 2, 6, 2, 6]",18.75,5,0,0.11,0.105,0.005,"[7, 12, 0, 8, 2]","supersize","post-supersize",2,"False","False",2,3,5,1,28685,"implicit-mouselab",7,586347,"supersize",13
"70","mouselab","False","[0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[[4, 6, 2, 6, 4], [5, 5, 5, 6, 6]]","[[0, 4, 0, 0, 4], [4, 4, 4, 4, 4]]","[16, 4]",19.8,6,3,0.12,0.108,0.012,"[0, 2, 3]","supersize","control",0,"False","False",5,5,2,4,25593,"implicit-mouselab",8,615591,"supersize",13
"71","mouselab","False","[1, 1, 1, 1, 0, 0, 0, 0]","[[8, 4], [6, 3]]","[[0, 0], [4, 4]]","[19, 1]",19.8,7,0,0.158,0.15,0.008,"[1, 0]","supersize","control",1,"False","False",2,2,2,4,11584,"implicit-mouselab",9,629535,"supersize",13
"72","mouselab","False","[1, 6, 3, 4, 5]","[[7, 3, 4, 7, 6, 3], [3, 5, 5, 4, 5, 4]]","[[1, 0, 1, 0, 0, 0], [0, 1, 1, 1, 1, 1]]","[12, 8]",19.8,8,3,0.116,0.111,0.005,"[1, 6, 3, 4, 5]","supersize","post-supersize",5,"False","False",5,6,2,1,28345,"implicit-mouselab",10,660641,"supersize",13
"73","mouselab","False","[21, 3, 13, 18, 23]","[[6, 3, 9, 6, 5, 3], [3, 5, 6, 9, 5, 8], [2, 3, 5, 4, 8, 3], [6, 7, 5, 7, 3, 7], [7, 4, 5, 5, 3, 8]]","[[1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1], [0, 1, 1, 0, 1, 0], [1, 1, 1, 1, 1, 1]]","[2, 3, 6, 8, 1]",18.75,9,5,0.112,0.107,0.005,"[21, 3, 13, 18, 23]","supersize","post-supersize",5,"False","True",5,6,5,1,36886,"implicit-mouselab",11,700459,"supersize",13
"74","mouselab","False","[6, 6, 6, 6, 7, 7, 7, 7, 4, 4, 4, 4, 3, 3, 3, 3]","[[3, 5, 1], [5, 5, 2], [7, 6, 7], [4, 5, 5], [3, 2, 2]]","[[4, 4, 4], [0, 0, 4], [0, 0, 4], [4, 4, 4], [4, 4, 4]]","[1, 4, 8, 4, 3]",18.75,10,0,0.104,0.088,0.016,"[6, 7, 4, 3]","supersize","pre-supersize",2,"False","False",2,3,5,4,21942,"implicit-mouselab",12,724772,"supersize",13
"75","mouselab","False","[1, 2, 4, 0, 3, 6, 8, 10, 11]","[[6, 3, 6, 3, 6, 6], [5, 3, 6, 8, 7, 5]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 1, 0, 0]]","[14, 6]",19.8,11,4,0.126,0.117,0.009,"[1, 2, 4, 0, 3, 6, 8, 10, 11]","supersize","post-supersize",5,"False","False",5,6,2,1,26260,"implicit-mouselab",13,753357,"supersize",13
"76","mouselab","False","[0, 1]","[[7, 4], [6, 6]]","[[0, 0], [1, 1]]","[13, 7]",19.8,12,0,0.133,0.131,0.002,"[0, 1]","supersize","control",1,"False","False",2,2,2,1,9265,"implicit-mouselab",14,764823,"supersize",13
"77","mouselab","False","[4, 5, 0, 3, 8, 1]","[[6, 7], [3, 5], [4, 5], [9, 8], [3, 5]]","[[0, 0], [1, 0], [0, 0], [1, 1], [0, 1]]","[3, 4, 9, 2, 2]",18.75,13,1,0.112,0.106,0.006,"[4, 5, 0, 3, 8, 1]","supersize","control",0,"False","False",2,2,5,1,20477,"implicit-mouselab",15,787514,"supersize",13
"78","mouselab","False","[0, 0, 0, 0, 1, 1, 1, 1]","[[6, 5], [7, 7]]","[[0, 0], [4, 4]]","[15, 5]",19.8,14,0,0.125,0.117,0.008,"[0, 1]","supersize","control",0,"False","True",2,2,2,4,9889,"implicit-mouselab",16,799322,"supersize",13
"79","mouselab","False","[1, 1, 1, 1, 4, 4, 4, 4, 5, 5, 5, 5]","[[5, 4, 6, 5, 6, 6], [8, 2, 4, 4, 3, 5]]","[[4, 0, 4, 4, 0, 0], [4, 4, 4, 4, 4, 4]]","[14, 6]",19.8,15,4,0.102,0.09,0.012,"[1, 4, 5]","supersize","pre-supersize",2,"False","False",5,6,2,4,14598,"implicit-mouselab",17,815936,"supersize",13
"80","mouselab","False","[24, 24, 24, 24, 26, 26, 26, 26, 28, 28, 28, 28, 28, 29, 29, 29, 29]","[[4, 4, 8, 5, 4, 2], [2, 5, 5, 2, 5, 7], [5, 9, 5, 8, 4, 4], [6, 2, 5, 3, 2, 3], [10, 6, 3, 5, 7, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 4, 0, 4, 0, 0]]","[1, 3, 1, 2, 13]",18.75,16,0,0.157,0.141,0.016,"[24, 26, 28, 29]","supersize","post-supersize",5,"False","False",5,6,5,4,18891,"implicit-mouselab",18,837611,"supersize",13
"81","mouselab","False","[18, 18, 18, 18, 20, 20, 20, 20, 22, 22, 22, 22, 24, 24, 24, 24]","[[8, 6, 6, 3, 1, 6], [7, 4, 8, 7, 5, 2], [7, 6, 4, 5, 7, 6], [7, 6, 3, 5, 5, 5], [5, 5, 5, 2, 4, 9]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 4, 0, 4, 0, 4], [0, 4, 4, 4, 4, 4]]","[1, 3, 1, 10, 5]",18.75,17,0,0.131,0.115,0.016,"[18, 20, 22, 24]","supersize","pre-supersize",5,"False","False",5,6,5,4,16988,"implicit-mouselab",19,856900,"supersize",13
"82","mouselab","False","[4, 5, 3, 2]","[[2, 5], [8, 5], [5, 9], [6, 1], [3, 5]]","[[1, 1], [0, 0], [0, 0], [1, 1], [1, 1]]","[5, 5, 6, 2, 2]",18.75,18,1,0.116,0.112,0.004,"[4, 5, 3, 2]","supersize","control",1,"False","True",2,2,5,1,9159,"implicit-mouselab",20,868233,"supersize",13
"83","mouselab","False","[10, 12, 13, 11, 14, 6, 5, 8, 9]","[[8, 4, 8, 5, 4], [2, 5, 6, 7, 5], [6, 2, 1, 6, 5], [4, 6, 8, 7, 5], [5, 3, 4, 4, 7]]","[[1, 1, 1, 1, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[1, 6, 7, 5, 1]",18.75,19,3,0.128,0.119,0.009,"[10, 12, 13, 11, 14, 6, 5, 8, 9]","supersize","control",2,"False","False",5,5,5,1,19638,"implicit-mouselab",21,890815,"supersize",13
"84","mouselab","False","[4, 5, 7, 6]","[[4, 6], [7, 4], [6, 6], [8, 5], [6, 2]]","[[1, 1], [1, 1], [0, 0], [0, 0], [1, 1]]","[3, 1, 6, 7, 3]",18.75,20,0,0.129,0.125,0.004,"[4, 5, 7, 6]","supersize","control",1,"False","False",2,2,5,1,10709,"implicit-mouselab",22,903346,"supersize",13
"85","mouselab","False","[5, 6, 7, 8, 9, 2, 3]","[[5, 4, 5, 6, 0], [3, 4, 6, 6, 2]]","[[1, 1, 0, 0, 1], [0, 0, 0, 0, 0]]","[1, 19]",19.8,21,3,0.12,0.113,0.007,"[5, 6, 7, 8, 9, 2, 3]","supersize","control",2,"False","False",5,5,2,1,12208,"implicit-mouselab",23,917303,"supersize",13
"86","mouselab","False","[6, 6, 6, 6, 6, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11]","[[3, 3, 6, 4, 6, 7], [6, 7, 5, 3, 4, 5]]","[[4, 4, 4, 4, 4, 4], [0, 4, 4, 0, 4, 0]]","[7, 13]",19.8,22,1,0.112,0.1,0.012,"[6, 9, 11]","supersize","pre-supersize",1,"False","True",5,6,2,4,10061,"implicit-mouselab",24,929611,"supersize",13
"87","mouselab","False","[1, 1, 1, 1, 0, 0, 0, 0]","[[6, 5, 5], [4, 5, 4]]","[[0, 0, 4], [4, 4, 4]]","[12, 8]",19.8,23,0,0.104,0.096,0.008,"[1, 0]","supersize","pre-supersize",2,"False","False",2,3,2,4,7145,"implicit-mouselab",25,938395,"supersize",13
"88","mouselab","False","[6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5]","[[5, 2], [6, 6], [6, 5], [6, 4], [4, 7]]","[[4, 4], [4, 4], [0, 0], [0, 0], [4, 4]]","[1, 3, 3, 10, 3]",18.75,24,0,0.113,0.097,0.016,"[6, 7, 4, 5]","supersize","control",0,"False","True",2,2,5,4,14230,"implicit-mouselab",26,954349,"supersize",13
"89","mouselab","True","[0, 0, 0, 0, 1, 1, 1, 1]","[[2, 6], [6, 5]]","[[0, 0], [4, 4]]","[19, 1]",19.8,1,1,0.119,0.111,0.008,"[0, 1]","supersize","control",1,"False","True",2,2,2,4,23422,"implicit-mouselab",4,464091,"supersize",16
"90","mouselab","True","[6, 5, 7, 8, 9]","[[2, 5, 4, 5, 3], [5, 7, 3, 5, 4], [5, 7, 2, 4, 6], [5, 4, 5, 7, 3], [6, 7, 4, 5, 6]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[2, 14, 2, 1, 1]",18.75,2,1,0.133,0.128,0.005,"[6, 5, 7, 8, 9]","supersize","control",4,"False","False",5,5,5,1,14279,"implicit-mouselab",5,490915,"supersize",16
"91","mouselab","False","[8, 9, 5]","[[4, 4], [4, 7], [2, 6], [7, 5], [4, 6]]","[[1, 1], [1, 1], [1, 0], [1, 1], [0, 0]]","[2, 1, 7, 2, 8]",18.75,5,1,0.115,0.112,0.003,"[8, 9, 5]","supersize","control",1,"False","True",2,2,5,1,18894,"implicit-mouselab",7,520515,"supersize",16
"92","mouselab","False","[6, 1, 0, 7]","[[3, 6], [6, 4], [7, 4], [5, 5], [3, 7]]","[[0, 0], [1, 1], [1, 1], [0, 0], [1, 1]]","[6, 3, 1, 6, 4]",18.75,6,1,0.11,0.106,0.004,"[6, 1, 0, 7]","supersize","control",1,"False","True",2,2,5,1,12903,"implicit-mouselab",8,536851,"supersize",16
"93","mouselab","False","[3, 2]","[[5, 3], [5, 4]]","[[1, 1], [0, 0]]","[9, 11]",19.8,7,0,0.1,0.098,0.002,"[3, 2]","supersize","control",1,"False","False",2,2,2,1,11094,"implicit-mouselab",9,550683,"supersize",16
"94","mouselab","False","[5, 5, 5, 5]","[[3, 8, 6, 3, 3], [6, 7, 5, 6, 6]]","[[4, 4, 4, 4, 4], [0, 4, 4, 4, 4]]","[9, 11]",19.8,8,0,0.093,0.089,0.004,"[5]","supersize","control",1,"False","False",5,5,2,4,13270,"implicit-mouselab",10,566179,"supersize",16
"95","mouselab","False","[3, 4, 5]","[[5, 4, 4], [4, 5, 3]]","[[1, 1, 1], [0, 0, 0]]","[7, 13]",19.8,9,1,0.093,0.09,0.003,"[3, 4, 5]","supersize","post-supersize",2,"False","False",2,3,2,1,39758,"implicit-mouselab",11,611370,"supersize",16
"96","mouselab","False","[4, 4, 4, 4, 1, 1, 1, 1, 0, 0, 0, 0]","[[5, 4, 4, 2, 1, 6], [8, 5, 4, 2, 7, 5]]","[[0, 0, 4, 4, 0, 4], [4, 4, 4, 4, 4, 4]]","[11, 9]",19.8,10,0,0.127,0.115,0.012,"[4, 1, 0]","supersize","pre-supersize",2,"False","False",5,6,2,4,21545,"implicit-mouselab",12,634730,"supersize",16
"97","mouselab","False","[13, 13, 13, 13]","[[6, 4, 3, 5, 5], [6, 4, 4, 7, 5], [5, 7, 7, 6, 8], [7, 5, 6, 5, 4], [6, 4, 3, 5, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 0, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 4, 10, 2, 1]",18.75,11,3,0.118,0.114,0.004,"[13]","supersize","control",1,"False","False",5,5,5,4,9616,"implicit-mouselab",13,647755,"supersize",16
"98","mouselab","False","[2, 2, 2, 2]","[[6, 2], [6, 3]]","[[4, 4], [0, 4]]","[8, 12]",19.8,12,0,0.12,0.116,0.004,"[2]","supersize","control",1,"False","False",2,2,2,4,12190,"implicit-mouselab",14,661771,"supersize",16
"99","mouselab","False","[1, 1, 1, 1]","[[8, 7, 6, 7, 5, 7], [3, 3, 4, 6, 4, 5]]","[[4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[13, 7]",19.8,13,1,0.112,0.108,0.004,"[1]","supersize","pre-supersize",4,"False","False",5,6,2,4,9799,"implicit-mouselab",15,673211,"supersize",16
"100","mouselab","False","[5, 5, 5, 5, 9, 9, 9, 9]","[[4, 5, 3, 3, 3], [6, 3, 5, 3, 3]]","[[4, 4, 4, 4, 4], [0, 4, 4, 4, 0]]","[1, 19]",19.8,14,0,0.118,0.11,0.008,"[5, 9]","supersize","control",2,"False","False",5,5,2,4,10807,"implicit-mouselab",16,685643,"supersize",16
"101","mouselab","False","[6, 8, 5, 9]","[[3, 5, 6, 6, 5, 3], [2, 6, 1, 2, 4, 5], [5, 4, 5, 7, 4, 5], [4, 6, 1, 6, 4, 3], [7, 5, 7, 4, 2, 5]]","[[1, 1, 1, 1, 1, 0], [0, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 7, 3, 4, 1]",18.75,15,5,0.082,0.078,0.004,"[6, 8, 5, 9]","supersize","pre-supersize",5,"False","True",5,6,5,1,14118,"implicit-mouselab",17,701515,"supersize",16
"102","mouselab","False","[12, 13, 14]","[[4, 5, 5], [7, 4, 5], [6, 6, 6], [4, 6, 6], [4, 7, 4]]","[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0]]","[1, 3, 2, 4, 10]",18.75,16,1,0.123,0.12,0.003,"[12, 13, 14]","supersize","post-supersize",2,"False","False",2,3,5,1,19031,"implicit-mouselab",18,722819,"supersize",16
"103","mouselab","False","[6, 6, 6, 6, 8, 8, 8, 8]","[[5, 4, 6, 7, 3], [7, 5, 4, 3, 6], [9, 5, 5, 7, 5], [4, 6, 5, 6, 4], [3, 1, 6, 7, 7]]","[[4, 4, 4, 4, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 7, 5, 4, 3]",18.75,17,1,0.091,0.083,0.008,"[6, 8]","supersize","control",0,"False","False",5,5,5,4,9910,"implicit-mouselab",19,734419,"supersize",16
"104","mouselab","False","[14, 12, 16, 10, 6, 17]","[[5, 7, 5, 6, 4, 5], [6, 7, 3, 6, 4, 3], [7, 5, 1, 7, 6, 2], [5, 5, 4, 5, 6, 5], [3, 3, 4, 3, 5, 5]]","[[1, 1, 1, 1, 1, 1], [0, 1, 1, 1, 0, 1], [0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[3, 4, 7, 3, 3]",18.75,18,0,0.112,0.106,0.006,"[14, 12, 16, 10, 6, 17]","supersize","post-supersize",5,"False","False",5,6,5,1,23191,"implicit-mouselab",20,759411,"supersize",16
"105","mouselab","False","[12, 13, 14]","[[3, 5, 8], [4, 3, 8], [4, 3, 5], [3, 5, 7], [5, 2, 4]]","[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0]]","[1, 3, 4, 5, 7]",18.75,19,0,0.081,0.078,0.003,"[12, 13, 14]","supersize","post-supersize",2,"False","False",2,3,5,1,9511,"implicit-mouselab",21,770499,"supersize",16
"106","mouselab","False","[0, 0, 0, 0, 2, 2, 2, 2]","[[5, 5, 6, 4, 2], [6, 2, 7, 3, 6]]","[[0, 4, 0, 4, 4], [4, 4, 4, 4, 4]]","[15, 5]",19.8,20,2,0.125,0.117,0.008,"[0, 2]","supersize","control",0,"False","False",5,5,2,4,18351,"implicit-mouselab",22,790083,"supersize",16
"107","mouselab","False","[0, 0, 0, 0, 1, 1, 1, 1, 13, 13, 13, 13]","[[4, 4, 8], [4, 7, 3], [3, 6, 6], [3, 4, 7], [6, 2, 8]]","[[0, 0, 4], [4, 4, 4], [4, 4, 4], [4, 4, 4], [4, 0, 4]]","[5, 1, 4, 3, 7]",18.75,21,0,0.087,0.075,0.012,"[0, 1, 13]","supersize","pre-supersize",1,"False","False",2,3,5,4,18463,"implicit-mouselab",23,812163,"supersize",16
"108","mouselab","False","[7]","[[9, 5, 6], [4, 9, 6], [5, 5, 6], [1, 4, 5], [6, 5, 4]]","[[1, 1, 1], [1, 1, 1], [1, 0, 1], [1, 1, 1], [1, 1, 1]]","[2, 5, 5, 3, 5]",18.75,22,1,0.117,0.116,0.001,"[7]","supersize","pre-supersize",1,"False","True",2,3,5,1,7567,"implicit-mouselab",24,821171,"supersize",16
"109","mouselab","False","[0, 3]","[[5, 5, 5, 6, 6], [6, 3, 4, 9, 5]]","[[0, 1, 1, 0, 1], [1, 1, 1, 1, 1]]","[11, 9]",19.8,23,3,0.147,0.145,0.002,"[0, 3]","supersize","control",1,"False","False",5,5,2,1,13543,"implicit-mouselab",25,837163,"supersize",16
"110","mouselab","False","[3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5]","[[6, 5, 5], [4, 3, 4]]","[[4, 4, 4], [0, 0, 0]]","[6, 14]",19.8,24,2,0.086,0.074,0.012,"[3, 4, 5]","supersize","post-supersize",2,"False","True",2,3,2,4,23575,"implicit-mouselab",26,862075,"supersize",16
"111","mouselab","True","[]","[[6, 4], [4, 6], [5, 5], [1, 4], [8, 2]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[3, 7, 3, 1, 6]",18.75,1,0,0.11,0.11,0,"[]","supersize","control",0,"False","True",2,2,5,1,6920,"implicit-mouselab",4,596032,"supersize",22
"112","mouselab","True","[]","[[6, 5, 6, 8, 7], [6, 6, 8, 9, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[10, 10]",19.8,2,2,0.14,0.14,0,"[]","supersize","control",3,"False","False",5,5,2,4,3812,"implicit-mouselab",5,602216,"supersize",22
"113","mouselab","False","[]","[[3, 8, 4], [2, 3, 7], [7, 5, 6], [5, 5, 9], [4, 6, 9]]","[[4, 4, 4], [4, 4, 4], [4, 4, 4], [4, 4, 4], [4, 4, 4]]","[2, 9, 1, 2, 6]",18.75,5,2,0.149,0.149,0,"[]","supersize","post-supersize",2,"False","True",2,3,5,4,8836,"implicit-mouselab",7,616378,"supersize",22
"114","mouselab","False","[]","[[4, 8, 7, 9, 6, 6], [5, 7, 6, 6, 6, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[18, 2]",19.8,6,2,0.138,0.138,0,"[]","supersize","pre-supersize",2,"False","True",5,6,2,4,2271,"implicit-mouselab",8,620092,"supersize",22
"115","mouselab","False","[]","[[3, 4, 5], [5, 6, 7]]","[[1, 1, 1], [1, 1, 1]]","[4, 16]",19.8,7,2,0.132,0.132,0,"[]","supersize","post-supersize",2,"False","True",2,3,2,1,2334,"implicit-mouselab",9,623635,"supersize",22
"116","mouselab","False","[]","[[4, 5, 5, 8, 5, 5], [6, 5, 6, 3, 4, 7], [7, 2, 5, 3, 7, 6], [6, 6, 4, 5, 6, 4], [5, 5, 5, 7, 7, 2]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[3, 4, 2, 6, 5]",18.75,8,5,0.089,0.089,0,"[]","supersize","post-supersize",5,"False","True",5,6,5,1,2813,"implicit-mouselab",10,628773,"supersize",22
"117","mouselab","False","[]","[[8, 2, 4], [6, 4, 7]]","[[4, 4, 4], [4, 4, 4]]","[7, 13]",19.8,9,0,0.134,0.134,0,"[]","supersize","pre-supersize",0,"False","True",2,3,2,4,889,"implicit-mouselab",11,630742,"supersize",22
"118","mouselab","False","[]","[[3, 3, 6], [4, 4, 6]]","[[1, 1, 1], [1, 1, 1]]","[11, 9]",19.8,10,2,0.12,0.12,0,"[]","supersize","post-supersize",2,"False","True",2,3,2,1,2575,"implicit-mouselab",12,634398,"supersize",22
"119","mouselab","False","[]","[[7, 7, 3, 2, 6, 5], [7, 4, 6, 5, 5, 0], [7, 9, 3, 7, 7, 3], [4, 3, 4, 5, 2, 3], [5, 3, 5, 4, 8, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[5, 3, 8, 2, 2]",18.75,11,2,0.075,0.075,0,"[]","supersize","pre-supersize",0,"False","False",5,6,5,4,706,"implicit-mouselab",13,637961,"supersize",22
"120","mouselab","False","[]","[[0, 3, 4, 6, 6], [4, 7, 6, 2, 4], [4, 8, 5, 3, 6], [5, 5, 5, 5, 3], [5, 5, 4, 5, 8]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[5, 3, 3, 5, 4]",18.75,12,1,0.105,0.105,0,"[]","supersize","control",2,"False","False",5,5,5,4,2593,"implicit-mouselab",14,642279,"supersize",22
"121","mouselab","False","[]","[[2, 5, 4, 5, 0], [7, 7, 6, 4, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[13, 7]",19.8,13,2,0.094,0.094,0,"[]","supersize","control",0,"False","False",5,5,2,4,906,"implicit-mouselab",15,644226,"supersize",22
"122","mouselab","False","[]","[[5, 8], [5, 6], [4, 5], [4, 5], [2, 4]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[2, 11, 3, 1, 3]",18.75,14,0,0.087,0.087,0,"[]","supersize","control",0,"False","True",2,2,5,1,1012,"implicit-mouselab",16,647074,"supersize",22
"123","mouselab","False","[]","[[4, 6, 2, 4, 4], [6, 6, 7, 8, 7]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[9, 11]",19.8,15,0,0.102,0.102,0,"[]","supersize","control",4,"False","False",5,5,2,1,1478,"implicit-mouselab",17,651004,"supersize",22
"124","mouselab","False","[0, 2, 1, 3]","[[4, 2], [4, 6]]","[[0, 0], [0, 0]]","[18, 2]",19.8,16,1,0.048,0.044,0.004,"[0, 2, 1, 3]","supersize","control",0,"False","False",2,2,2,1,4842,"implicit-mouselab",18,657275,"supersize",22
"125","mouselab","False","[0, 3]","[[3, 5], [6, 4]]","[[0, 1], [1, 0]]","[18, 2]",19.8,17,1,0.098,0.096,0.002,"[0, 3]","supersize","control",0,"False","False",2,2,2,1,5721,"implicit-mouselab",19,664066,"supersize",22
"126","mouselab","False","[4, 6, 0, 7]","[[5, 6, 5], [6, 5, 2], [5, 3, 4], [7, 5, 4], [5, 6, 5]]","[[0, 1, 1], [1, 0, 1], [0, 0, 1], [1, 1, 1], [1, 1, 1]]","[1, 3, 2, 5, 9]",18.75,18,0,0.113,0.109,0.004,"[4, 6, 0, 7]","supersize","post-supersize",2,"False","False",2,3,5,1,6685,"implicit-mouselab",20,672429,"supersize",22
"127","mouselab","False","[]","[[6, 1, 4, 5, 4, 5], [3, 3, 6, 5, 5, 7], [2, 9, 8, 1, 6, 4], [7, 6, 6, 6, 2, 3], [5, 5, 2, 5, 9, 9]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 3, 8, 4, 4]",18.75,19,3,0.072,0.072,0,"[]","supersize","pre-supersize",3,"False","True",5,6,5,4,2311,"implicit-mouselab",21,676128,"supersize",22
"128","mouselab","False","[16, 7, 7, 7, 7]","[[5, 5, 4, 6, 4], [6, 5, 6, 8, 6], [5, 6, 2, 4, 5], [4, 6, 5, 7, 2], [4, 5, 4, 6, 7]]","[[4, 4, 4, 4, 4], [4, 4, 0, 4, 4], [4, 4, 4, 4, 4], [4, 3, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 4, 4, 8, 3]",18.75,20,2,0.088,0.083,0.005,"[7]","supersize","control",2,"False","True",5,5,5,4,5112,"implicit-mouselab",22,682633,"supersize",22
"129","mouselab","False","[2]","[[2, 5, 7, 4, 2, 4], [4, 6, 4, 4, 6, 5]]","[[4, 4, 3, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[5, 15]",19.8,21,2,0.095,0.094,0.001,"[]","supersize","pre-supersize",0,"False","False",5,6,2,4,1412,"implicit-mouselab",23,684865,"supersize",22
"130","mouselab","False","[]","[[4, 4], [5, 5]]","[[1, 1], [1, 1]]","[6, 14]",19.8,22,0,0.094,0.094,0,"[]","supersize","control",0,"False","True",2,2,2,1,794,"implicit-mouselab",24,687231,"supersize",22
"131","mouselab","False","[2, 5, 5, 5, 5]","[[6, 4], [6, 4], [4, 8], [8, 7], [5, 3]]","[[4, 4], [3, 4], [4, 0], [4, 4], [4, 4]]","[2, 1, 10, 5, 2]",18.75,23,1,0.133,0.128,0.005,"[5]","supersize","control",1,"False","True",2,2,5,4,3398,"implicit-mouselab",25,692060,"supersize",22
"132","mouselab","False","[11, 11, 11, 13, 10]","[[2, 7, 7, 8, 4], [6, 5, 7, 5, 5], [5, 4, 6, 4, 3], [4, 5, 5, 3, 5], [4, 4, 2, 7, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 0, 1, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[3, 2, 6, 3, 6]",18.75,24,0,0.084,0.081,0.003,"[11, 13, 10]","supersize","control",1,"False","False",5,5,5,1,5471,"implicit-mouselab",26,698971,"supersize",22
"133","mouselab","True","[0, 2, 1, 3, 1, 3]","[[3, 8], [7, 7]]","[[0, 0], [0, 0]]","[19, 1]",19.8,1,1,0.159,0.155,0.004,"[0, 2, 1, 3]","supersize","control",0,"False","False",2,2,2,1,12886,"implicit-mouselab",4,248228,"supersize",23
